Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,2,0.959368,0.695466,1.32341,1,1
,2,0.957587,0.247327,3.70753,1,1
,2,0.991985,0.411297,2.39252,1,1
,2,0.965617,0.361552,2.57893,1,1
,2,0.9855,0.290821,3.33955,1,1
,2,0.997191,0.506921,1.96163,1,1
,2,0.990824,0.216846,4.52733,1,1
,2,0.992792,0.222842,4.42302,1,1
,3,0.971841,0.243385,3.88058,1,1
,3,0.994913,0.177858,5.56539,1,1
,3,0.928746,0.113083,7.62778,1,1
,3,0.923545,0.121024,7.04766,1,1
,3,0.98764,0.277149,3.51953,1,1
,3,0.940516,0.123735,7.14893,1,1
,3,0.963542,0.203936,4.55248,1,1
,3,1,0.208009,4.80749,1,1
,3,0.948976,0.141974,6.34311,1,1
,3,0.834629,0.145731,4.78008,1,1
,3,0.965503,0.26682,3.49372,1,1
,3,0.99315,0.321141,3.07139,1,1
,3,0.958817,0.162764,5.64823,1,1
,3,0.992607,0.168133,5.86005,1,1
,3,0.931616,0.20182,4.30041,1,1
,3,0.983815,0.590633,1.63874,1,1
,3,0.981079,0.225769,4.26327,1,1
,3,0.991224,0.243865,4.02898,1,1
,3,0.950063,0.257531,3.5049,1,1
,3,0.883919,0.211626,3.69195,1,1
,3,0.93446,0.165029,5.29128,1,1
,3,0.996569,0.162873,6.09769,1,1
,3,1,0.2,5,1,1
,3,0.99839,0.272214,3.66176,1,1
,3,0.962497,0.323117,2.86707,1,1
,3,0.946665,0.24201,3.70305,1,1
,3,0.940415,0.350612,2.52239,1,1
,3,0.924334,0.658053,1.29836,1,1
,3,0.88305,0.202193,3.85659,1,1
,3,0.980475,0.220433,4.36111,1,1
,3,1,0.458167,2.18261,1,1
,3,0.97584,0.589879,1.61434,1,1
,3,0.947989,0.412245,2.17997,1,1
,3,0.896123,0.241603,3.32378,1,1
,3,0.985782,0.271549,3.57861,1,1
,3,0.999564,0.383454,2.6056,1,1
,3,0.925795,0.151131,5.67123,1,1
,3,0.979341,0.208987,4.58933,1,1
,3,0.884671,0.364747,2.14572,1,1
,3,0.9792,0.455242,2.1062,1,1
,3,0.999459,0.256955,3.88752,1,1
,3,0.986266,0.38173,2.54819,1,1
,3,0.992507,0.208621,4.72181,1,1
,3,0.996379,0.246976,4.01972,1,1
,3,0.871716,0.450817,1.68558,1,1
,3,0.990398,0.483445,2.02896,1,1
,3,1,0.246243,4.06103,1,1
,3,0.931839,0.209849,4.13786,1,1
,3,0.975013,0.344508,2.75944,1,1
,3,0.929774,0.130871,6.60558,1,1
,3,0.937743,0.397389,2.21285,1,1
,3,0.936201,0.146896,5.96662,1,1
,3,0.955503,0.224375,4.06902,1,1
,3,0.931865,0.20169,4.30549,1,1
,3,0.926767,0.482134,1.78145,1,1
,3,0.945954,0.231249,3.86954,1,1
,3,0.986164,0.586794,1.65734,1,1
,3,0.972675,0.46846,2.01959,1,1
,3,0.943243,0.364098,2.44359,1,1
,3,0.999207,0.301321,3.31347,1,1
,3,0.978054,0.181104,5.282,1,1
,3,1,0.393865,2.53894,1,1
,3,0.985442,0.370623,2.62017,1,1
,3,0.982805,0.319199,3.02603,1,1
,3,0.968043,0.195404,4.79574,1,1
,3,0.87752,0.105581,7.29339,1,1
,3,0.999952,0.296366,3.37388,1,1
,3,0.957506,0.160925,5.69718,1,1
,3,0.996396,0.271567,3.65583,1,1
,3,0.99734,0.198338,5.01511,1,1
,3,0.892561,0.100459,7.93021,1,1
,3,0.946882,0.172436,5.19953,1,1
,3,0.98977,0.170679,5.7397,1,1
,3,0.999985,0.223048,4.48319,1,1
,3,0.965527,0.177302,5.25792,1,1
,3,0.989068,0.190732,5.12896,1,1
,3,0.906976,0.121234,6.78528,1,1
,3,0.938336,0.154471,5.69992,1,1
,3,0.975327,0.442331,2.15057,1,1
,3,0.989922,0.278733,3.51571,1,1
,3,0.918035,0.101593,8.29574,1,1
,3,0.949476,0.198855,4.53348,1,1
,3,0.963289,0.210701,4.40399,1,1
,3,0.895662,0.108541,7.39087,1,1
,3,0.975489,0.139279,6.83219,1,1
,3,0.998302,0.291928,3.41388,1,1
,3,0.992013,0.278956,3.52776,1,1
,3,0.98543,0.23941,4.05611,1,1
,3,0.933508,0.13251,6.5764,1,1
,3,0.992075,0.464466,2.11902,1,1
,3,0.937343,0.139176,6.31296,1,1
,3,0.906501,0.0881473,9.32239,1,1
,3,0.952443,0.1485,6.10876,1,1
,3,0.992112,0.456932,2.15412,1,1
,3,0.880197,0.102286,7.57431,1,1
,3,0.953058,0.0965337,9.40936,1,1
,3,0.893521,0.122254,6.53049,1,1
,3,0.995664,0.237491,4.17424,1,1
,3,0.995566,0.215588,4.59744,1,1
,3,1,0.278976,3.58454,1,1
,3,0.963125,0.356665,2.60079,1,1
,3,0.928543,0.116987,7.37,1,1
,3,0.989707,0.541383,1.80929,1,1
,3,0.989702,0.609711,1.60652,1,1
,3,0.999995,1.02778,0.972963,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_005_crop.nd2,1,0.992542,0.196684,5.00875,1,1
,1,0.997119,0.401076,2.47895,1,1
,1,0.993375,0.298855,3.30191,1,1
,1,1,0.459158,2.1779,1,1
,1,0.998294,0.301382,3.30673,1,1
,1,0.995526,0.257549,3.84809,1,1
,1,0.97931,0.265135,3.61721,1,1
,1,0.980353,0.212918,4.5139,1,1
,2,0.985618,0.231569,4.19505,1,1
,2,0.943652,0.17962,4.95757,1,1
,2,0.996991,0.440947,2.25422,1,1
,2,0.967083,0.426256,2.1941,1,1
,2,0.979535,0.33061,2.90218,1,1
,2,0.988901,0.414682,2.35826,1,1
,2,0.997423,0.271123,3.66938,1,1
,2,0.977084,0.209896,4.54842,1,1
,2,0.990691,0.215877,4.54644,1,1
,2,0.998866,0.2965,3.36503,1,1
,2,0.982852,0.566321,1.70574,1,1
,2,0.961246,0.21401,4.31753,1,1
,2,0.99722,0.385007,2.58293,1,1
,2,0.983458,0.373272,2.59111,1,1
,2,0.983988,0.198232,4.88435,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_006.nd2,1,0.99261,0.158362,6.22167,1,1
,1,0.996597,0.208988,4.75245,1,1
,1,0.999802,0.257238,3.88592,1,1
,1,0.990278,0.379896,2.58137,1,1
,1,1,0.215543,4.63946,1,1
,1,0.987199,0.155336,6.2739,1,1
,2,0.994841,0.164579,6.01359,1,1
,2,0.98913,0.832659,1.17501,1,1
,2,0.977447,0.543065,1.75928,1,1
,2,0.991339,0.226938,4.3305,1,1
,2,0.984325,0.135609,7.14477,1,1
,2,0.99643,0.246452,4.02867,1,1
,2,0.994712,0.155511,6.36259,1,1
,2,1,0.139194,7.18421,1,1
,2,0.978852,0.125452,7.63757,1,1
,3,0.979198,0.263125,3.644,1,1
,3,0.977713,1.30203,0.734181,1,1
,3,1,0.264746,3.7772,1,1
,3,0.989375,0.261951,3.73681,1,1
,3,0.992293,0.182803,5.38636,1,1
,3,0.993274,0.213995,4.61036,1,1
,3,0.993497,0.452045,2.18349,1,1
,3,0.982916,0.290677,3.32371,1,1
,3,0.978474,0.36832,2.5994,1,1
,3,0.995939,0.215446,4.60392,1,1
,3,0.999722,0.163295,6.12049,1,1
,4,0.991648,0.352142,2.79253,1,1
,4,0.992301,0.179801,5.47641,1,1
,4,0.99959,0.236936,4.21708,1,1
,4,1,0.16474,6.07018,1,1
,4,0.990959,0.166672,5.8918,1,1
,4,0.978342,0.19917,4.80572,1,1
,4,0.989201,0.148466,6.59085,1,1
,4,0.996893,0.174883,5.68264,1,1
,4,0.995052,0.272641,3.63163,1,1
,4,0.992414,0.188952,5.21235,1,1
,4,0.991453,0.242922,4.04648,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_008_crop.nd2,1,0.99086,0.161954,6.06223,1,1
,1,0.99251,0.340325,2.89452,1,1
,2,0.982768,0.206451,4.67827,1,1
,2,0.994528,0.152946,6.46689,1,1
,2,0.992933,0.192683,5.11678,1,1
,2,0.925257,0.0879619,9.73264,1,1
,2,0.959686,0.130313,7.06758,1,1
,2,1,0.248447,4.025,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_011_crop.nd2,1,0.980937,0.248729,3.86862,1,1
,1,0.99632,0.699501,1.41909,1,1
,2,0.986535,0.39811,2.44468,1,1
,2,0.800251,0.229831,2.7864,1,1
,2,0.980685,0.771301,1.24691,1,1
,2,0.98898,0.259427,3.77015,1,1
,2,1,0.537415,1.86076,1,1
,2,0.996291,1.59187,0.623542,1,1
,2,0.99834,0.214841,4.63917,1,1
,2,0.975431,0.390755,2.43494,1,1
,2,1,0.479844,2.08401,1,1
,2,0.998445,0.555927,1.79321,1,1
,2,0.978653,0.148131,6.46563,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_012_crop.nd2,1,0.987932,0.14435,6.76139,1,1
,1,1,0.279951,3.57205,1,1
,1,0.89839,0.280551,2.87686,1,1
,1,0.866413,0.223036,3.3657,1,1
,1,0.996653,0.174743,5.68444,1,1
,2,0.983029,0.88316,1.09419,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_013.nd2,1,0.987532,0.183774,5.30662,1,1
,1,0.989984,0.155567,6.29998,1,1
,1,0.983255,0.163622,5.9087,1,1
,1,1,0.165062,6.05833,1,1
,1,0.962996,1.42087,0.652673,1,1
,1,0.994031,1.14256,0.86481,1,1
,1,0.996435,1.19757,0.829078,1,1
,1,0.998517,0.511291,1.95004,1,1
,1,0.989141,0.184512,5.30264,1,1
,1,0.996505,0.151811,6.54117,1,1
,2,0.976128,0.370177,2.57397,1,1
,2,1,0.484393,2.06444,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_014_crop.nd2,1,0.99596,0.158281,6.26692,1,1
,1,0.997383,0.604649,1.64521,1,1
,1,0.998859,0.258118,3.86537,1,1
,1,0.990926,0.22113,4.44053,1,1
,1,0.99623,0.203343,4.8808,1,1
,1,1,0.527701,1.89501,1,1
,1,0.998763,0.149517,6.67166,1,1
,2,1,0.602469,1.65984,1,1
,2,0.968795,0.271998,3.45062,1,1
,2,0.977984,0.734046,1.30299,1,1
,2,0.972322,0.694038,1.36219,1,1
,2,0.988481,0.850372,1.14902,1,1
,2,0.981815,1.12335,0.858112,1,1
,2,0.981835,0.536734,1.79605,1,1
,2,0.981293,0.317197,3.03577,1,1
,2,0.988825,0.225585,4.33439,1,1
,2,1,0.650704,1.5368,1,1
,2,0.997921,1.16105,0.857711,1,1
,2,0.992133,0.315818,3.11675,1,1
,2,0.989811,2.09517,0.467612,1,1
,2,0.977618,0.535197,1.78577,1,1
,2,0.992137,0.31074,3.16772,1,1
,2,0.993189,0.336615,2.93042,1,1
,2,0.989951,0.277894,3.52654,1,1
,2,0.993808,0.193468,5.10501,1,1
,2,0.912982,0.535196,1.55744,1,1
,2,0.951514,0.267361,3.38636,1,1
,2,1,1.13648,0.87991,1,1
,2,0.960227,0.784972,1.17461,1,1
,2,0.950596,0.415039,2.17722,1,1
,2,1,0.228148,4.38312,1,1
,2,0.999569,0.18539,5.38939,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_basal_60X_018_crop_crop.nd2,1,0.993316,0.195051,5.05856,1,1
,1,0.998935,0.174838,5.70741,1,1
,1,0.996736,0.152991,6.49375,1,1
,1,0.992366,0.203574,4.83751,1,1
,2,0.981336,0.524562,1.83586,1,1
,3,0.993856,0.359861,2.74481,1,1
,3,0.973685,0.213013,4.45073,1,1
,3,0.936087,0.223679,3.91748,1,1
,3,0.950627,0.494974,1.82574,1,1
,3,0.999242,0.295779,3.37578,1,1
,3,0.992983,0.42266,2.33288,1,1
,4,0.977628,0.927765,1.03017,1,1
,4,0.986384,0.367031,2.65088,1,1
,4,0.994997,0.741714,1.33477,1,1
,5,1,0.151134,6.61667,1,1
,5,0.996012,0.227309,4.36428,1,1
,5,0.986222,0.246924,3.939,1,1
,5,0.99589,0.177131,5.59924,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_001.nd2,1,1,0.389127,2.56985,1,1
,1,0.997307,0.842199,1.18098,1,1
,1,0.982809,0.430304,2.24472,1,1
,1,0.998926,0.102226,9.76124,1,1
,1,0.984295,0.51851,1.8685,1,1
,1,0.977613,0.657825,1.45286,1,1
,2,0.997768,0.159272,6.25057,1,1
,2,1,0.311815,3.20703,1,1
,2,0.987593,0.402328,2.42424,1,1
,2,0.990652,0.40867,2.40143,1,1
,3,0.990168,0.575783,1.70278,1,1
,3,1,0.256447,3.89944,1,1
,3,0.990602,0.527188,1.86137,1,1
,3,0.973453,0.424966,2.22985,1,1
,3,0.985099,0.996573,0.973757,1,1
,3,0.922745,0.454125,1.87494,1,1
,3,0.989356,0.956698,1.02313,1,1
,3,0.990391,1.45105,0.675976,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_003.nd2,1,1,0.845194,1.18316,1,1
,1,0.956437,0.184518,4.95763,1,1
,1,0.973103,0.154147,6.14303,1,1
,1,0.983345,0.288741,3.3489,1,1
,1,0.893209,0.227272,3.51043,1,1
,1,0.996865,0.713881,1.39203,1,1
,1,0.894088,0.20604,3.8798,1,1
,1,0.992154,0.164706,5.97653,1,1
,1,0.99872,0.186451,5.34962,1,1
,1,0.998851,0.279208,3.57333,1,1
,1,1,0.148094,6.75248,1,1
,2,0.986281,0.172867,5.62717,1,1
,2,0.978827,0.184385,5.19621,1,1
,2,0.981314,0.204951,4.69857,1,1
,2,0.999452,0.18675,5.34889,1,1
,2,0.999952,0.209352,4.77618,1,1
,2,0.988942,0.175223,5.5815,1,1
,2,1,0.217579,4.59603,1,1
,2,0.986497,0.611208,1.59222,1,1
,2,1,1.06093,0.942568,1,1
,2,0.995191,0.212696,4.65644,1,1
,2,0.980779,0.182891,5.25956,1,1
,2,0.979877,0.170748,5.62323,1,1
,2,1,0.161004,6.21101,1,1
,2,0.979588,0.402806,2.38227,1,1
,2,0.988929,0.147699,6.62143,1,1
,2,0.995021,0.314036,3.15272,1,1
,3,0.98621,0.186644,5.21104,1,1
,3,0.989231,0.226655,4.31747,1,1
,3,1,0.223841,4.46746,1,1
,3,0.94487,0.246655,3.61954,1,1
,3,0.991697,0.369726,2.65997,1,1
,3,0.996776,0.325276,3.05452,1,1
,3,0.998561,0.20095,4.96206,1,1
,3,0.994757,0.240549,4.11368,1,1
,4,0.962083,0.14351,6.44976,1,1
,4,0.974517,0.171668,5.5321,1,1
,5,0.994566,0.230228,4.29645,1,1
,5,0.980704,0.667779,1.44027,1,1
,5,0.973761,0.154944,6.11972,1,1
,5,0.961047,0.741515,1.24557,1,1
,5,0.934623,0.125616,6.95391,1,1
,5,0.952833,0.343774,2.64096,1,1
,5,0.973434,0.519556,1.82381,1,1
,5,0.990976,0.157128,6.2499,1,1
,5,0.9956,0.737649,1.34375,1,1
,5,0.975513,0.196078,4.85331,1,1
,5,0.980866,0.182157,5.28169,1,1
,6,0.937266,0.103492,8.48823,1,1
,6,0.921929,0.115918,7.33238,1,1
,6,0.889364,0.163396,4.84079,1,1
,6,0.971815,0.1699,5.55871,1,1
,6,0.99382,0.194797,5.07029,1,1
,6,0.981901,0.264617,3.64349,1,1
,6,0.998627,0.148818,6.70117,1,1
,6,0.9703,0.265548,3.54543,1,1
,6,0.99778,0.21934,4.53892,1,1
,6,0.979725,0.260623,3.68294,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_005.nd2,1,0.985021,0.242532,4.00057,1,1
,1,0.884971,0.100457,7.79612,1,1
,1,0.958236,0.382592,2.39998,1,1
,1,1,1.1824,0.845739,1,1
,1,1,0.71831,1.39216,1,1
,1,0.991677,0.294084,3.34402,1,1
,1,0.999554,0.229313,4.35697,1,1
,1,0.995653,0.524593,1.8897,1,1
,1,0.992125,0.261688,3.76139,1,1
,1,0.995509,0.572384,1.73142,1,1
,1,0.991282,0.686984,1.43037,1,1
,1,0.995101,0.362758,2.72971,1,1
,1,0.994762,0.207299,4.77354,1,1
,1,0.999778,0.22645,4.41403,1,1
,2,0.983711,0.269771,3.58707,1,1
,2,0.992305,0.555755,1.77177,1,1
,2,0.984332,0.268957,3.60247,1,1
,2,0.969904,0.384531,2.4464,1,1
,3,0.980702,0.553627,1.73723,1,1
,3,0.994481,0.1539,6.4262,1,1
,3,0.998668,0.287104,3.47379,1,1
,3,0.993639,0.281654,3.50543,1,1
,3,0.997814,0.614913,1.61914,1,1
,3,0.999626,0.191018,5.23119,1,1
,3,1,0.186076,5.37415,1,1
,3,1,0.537212,1.86146,1,1
,3,0.998963,0.318162,3.13653,1,1
,3,0.998679,0.861067,1.15828,1,1
,3,0.97275,0.343317,2.75618,1,1
,3,0.984562,0.581918,1.6658,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_006_crop.nd2,1,0.995709,0.495085,2.00256,1,1
,1,0.99881,0.257412,3.87558,1,1
,1,0.92919,0.290569,2.97139,1,1
,1,0.965297,0.67258,1.38541,1,1
,1,0.982399,0.619459,1.55799,1,1
,1,0.971163,0.417092,2.26127,1,1
,1,0.995778,0.29735,3.3347,1,1
,1,0.999025,0.19258,5.18251,1,1
,1,0.993423,0.223229,4.42098,1,1
,1,0.982798,0.209121,4.61881,1,1
,2,0.984819,0.322405,3.00822,1,1
,2,0.924211,0.20496,4.16747,1,1
,2,0.986448,0.187373,5.19328,1,1
,2,0.988357,0.347963,2.80734,1,1
,2,0.990267,0.793416,1.23596,1,1
,2,0.992653,1.04642,0.941651,1,1
,2,0.878378,0.271252,2.84439,1,1
,2,0.986066,0.138937,6.99834,1,1
,2,0.990339,0.239632,4.09282,1,1
,2,0.981463,0.450584,2.13782,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_008_crop.nd2,1,0.992835,0.207508,4.75029,1,1
,1,0.976395,0.215111,4.43189,1,1
,1,0.994619,0.652866,1.51527,1,1
,1,0.99116,0.243052,4.04192,1,1
,1,0.999738,0.257073,3.88791,1,1
,1,0.989289,0.158593,6.17109,1,1
,1,1,0.156379,6.39474,1,1
,2,0.997169,0.15039,6.61177,1,1
,2,0.994923,0.153064,6.46706,1,1
,2,0.996893,1.37744,0.721482,1,1
,2,0.999065,0.207286,4.81523,1,1
,2,1,0.18136,5.51389,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_009.nd2,1,0.998947,0.167614,5.95354,1,1
,1,0.983359,0.232392,4.16106,1,1
,1,0.974273,0.57235,1.65844,1,1
,1,0.98562,0.850638,1.14202,1,1
,1,0.947827,0.919931,0.97657,1,1
,1,0.998464,0.850307,1.17244,1,1
,1,0.992934,0.933162,1.05653,1,1
,1,0.996842,1.03574,0.959401,1,1
,1,0.977435,0.74016,1.29077,1,1
,2,0.998593,0.168673,5.91196,1,1
,2,0.983057,1.07192,0.901557,1,1
,2,0.989048,0.489086,2.00009,1,1
,2,0.997799,1.51869,0.655567,1,1
,2,0.949816,0.531746,1.69658,1,1
,2,0.992808,1.10202,0.89442,1,1
,2,0.975962,1.41206,0.674546,1,1
,2,0.999272,0.983716,1.01507,1,1
,2,0.993542,0.811727,1.21608,1,1
,2,0.994768,0.540584,1.83054,1,1
,2,0.98609,0.329833,2.94808,1,1
,2,0.837034,0.372857,1.87907,1,1
,2,1,1.01418,0.986014,1,1
,2,0.977861,0.558779,1.71125,1,1
,2,0.994106,0.179832,5.4954,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_010.nd2,1,0.995706,1.05155,0.942827,1,1
,1,0.998341,0.961213,1.0369,1,1
,1,0.987984,1.19105,0.81954,1,1
,1,0.99762,0.157463,6.32049,1,1
,1,0.991805,0.157278,6.25439,1,1
,2,0.997382,0.312767,3.18055,1,1
,2,1,0.79661,1.25532,1,1
,2,0.99998,0.189639,5.27296,1,1
,2,0.978227,0.290995,3.28847,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_011.nd2,1,0.976354,0.58867,1.61936,1,1
,1,0.976061,0.515971,1.84641,1,1
,1,1,0.675526,1.48033,1,1
,1,0.946959,0.233494,3.84049,1,1
,1,1,0.217893,4.5894,1,1
,1,0.999272,0.13185,7.57335,1,1
,1,0.967281,0.523091,1.78866,1,1
,1,0.987057,0.237464,4.10286,1,1
,1,0.981152,0.209012,4.60576,1,1
,1,0.943634,0.226626,3.92914,1,1
,1,0.984464,0.169236,5.72673,1,1
,1,0.981678,0.254699,3.78365,1,1
,1,0.992347,0.339683,2.89904,1,1
,1,0.980512,0.160043,6.00715,1,1
,2,0.9775,0.130508,7.32144,1,1
,2,0.989824,0.304754,3.21489,1,1
,2,0.993958,0.218206,4.52761,1,1
,2,0.951468,0.490086,1.84721,1,1
,2,0.921165,0.531635,1.5961,1,1
,2,0.985872,0.323241,3.00687,1,1
,2,0.992229,0.341291,2.88469,1,1
,2,0.992706,0.333318,2.95653,1,1
,2,0.973012,0.34845,2.71704,1,1
,2,0.998147,0.241332,4.12833,1,1
,2,0.970543,0.927556,1.01552,1,1
,2,0.992706,0.210686,4.6774,1,1
,2,0.981825,0.419101,2.30011,1,1
,2,0.998355,0.188539,5.2865,1,1
,2,0.992442,0.186262,5.28795,1,1
,2,0.970551,0.124814,7.54699,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012b_000_Control-A_NSW3012_488-LC3_594-LAMP1_basal_60X_012_crop.nd2,1,0.986593,0.133946,7.26684,1,1
,1,0.980881,0.164523,5.84798,1,1
,1,0.9899,0.166354,5.89048,1,1
,1,0.997138,0.177213,5.61066,1,1
,1,0.989298,0.143466,6.82191,1,1
,1,0.99614,0.190081,5.22037,1,1
,1,1,0.172857,5.78512,1,1
,1,0.987851,0.159258,6.1275,1,1
,1,0.993363,0.147142,6.70624,1,1
,1,0.993972,0.329346,2.99982,1,1
,1,0.99737,0.149859,6.63789,1,1
,1,0.988932,0.350961,2.7866,1,1
,1,0.995792,0.182088,5.44574,1,1
