Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,2,0.976918,0.26905,3.54718,1,1
,2,0.992419,0.159315,6.18207,1,1
,2,0.960878,0.211528,4.36485,1,1
,2,0.979194,0.242677,3.95102,1,1
,2,0.995271,0.266925,3.71102,1,1
,2,0.989406,0.395519,2.47504,1,1
,2,0.995976,0.413157,2.40095,1,1
,2,0.983571,0.18096,5.34602,1,1
,2,0.967548,0.282713,3.31131,1,1
,2,0.971812,0.474859,1.98884,1,1
,2,0.98761,0.897889,1.0863,1,1
,2,0.946909,0.329347,2.72247,1,1
,2,1,0.239085,4.18261,1,1
,2,0.933744,0.483418,1.80357,1,1
,2,0.984406,1.03807,0.933511,1,1
,2,0.960953,0.433351,2.13091,1,1
,2,0.986985,0.413958,2.35323,1,1
,2,0.996377,0.180841,5.48974,1,1
,2,0.978932,0.18112,5.29102,1,1
,2,0.989018,0.693817,1.40982,1,1
,2,0.966728,0.614553,1.52072,1,1
,2,0.993109,1.04823,0.940888,1,1
,2,0.860705,0.510332,1.45163,1,1
,2,0.952338,0.43463,2.08671,1,1
,2,0.988814,0.185055,5.28358,1,1
,2,0.965638,0.267339,3.48792,1,1
,2,0.962967,0.354489,2.61589,1,1
,2,0.992485,0.223605,4.40522,1,1
,2,0.989059,1.00227,0.976022,1,1
,2,0.997776,0.890666,1.11777,1,1
,2,0.948042,0.53729,1.67281,1,1
,2,0.993668,0.531511,1.85768,1,1
,2,0.99768,0.398291,2.49909,1,1
,2,0.982951,0.3808,2.53727,1,1
,2,0.930055,0.112104,7.71606,1,1
,2,1,0.187088,5.34507,1,1
,2,0.893173,0.169763,4.69925,1,1
,2,0.989211,0.182789,5.35338,1,1
,2,0.987993,0.633471,1.54092,1,1
,2,0.97679,0.234686,4.0655,1,1
,2,0.986012,0.731128,1.32975,1,1
,2,0.973137,0.771354,1.2277,1,1
,2,0.994591,0.189193,5.22858,1,1
,2,0.971418,0.242474,3.89177,1,1
,2,0.983006,0.51839,1.86404,1,1
,2,0.999135,0.14327,6.96774,1,1
,2,0.98919,0.182332,5.36658,1,1
,2,0.98156,0.154469,6.23722,1,1
,2,0.994705,0.130086,7.60605,1,1
,3,0.983764,0.157954,6.12704,1,1
,3,0.995554,0.139737,7.09282,1,1
,3,0.996526,0.255871,3.88112,1,1
,3,0.967775,0.242297,3.86546,1,1
,3,0.963057,0.394244,2.35255,1,1
,3,0.995782,0.346424,2.86234,1,1
,3,0.956916,0.218993,4.18136,1,1
,3,0.971303,1.44159,0.654437,1,1
,3,0.970944,1.57737,0.597662,1,1
,3,0.98909,0.420598,2.32597,1,1
,3,0.981757,0.329401,2.92606,1,1
,3,0.993711,0.706073,1.39853,1,1
,3,0.996534,0.595794,1.66682,1,1
,3,0.992773,0.294563,3.34597,1,1
,3,0.973099,0.330623,2.86405,1,1
,3,0.960512,0.868045,1.06283,1,1
,3,0.90511,0.492014,1.66504,1,1
,3,0.941556,0.385128,2.30191,1,1
,3,0.983645,0.800492,1.2087,1,1
,3,0.980961,0.257269,3.74038,1,1
,3,0.996681,0.217193,4.57369,1,1
,3,0.9914,0.802113,1.22536,1,1
,3,0.986822,0.205182,4.74612,1,1
,3,1,0.286319,3.49261,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_005.nd2,1,0.996814,0.552535,1.79833,1,1
,1,0.984843,0.18762,5.16958,1,1
,1,0.990901,0.310581,3.16145,1,1
,1,0.99323,0.524142,1.88214,1,1
,1,0.94778,0.346593,2.59176,1,1
