Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,1,1,0.202201,4.94558,1,1
,1,1,0.155963,6.41176,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_013.nd2,1,0.983263,0.13192,7.32875,1,1
,1,0.996446,0.142282,6.97841,1,1
,1,0.989844,0.243456,4.0245,1,1
,2,0.986787,0.646306,1.50664,1,1
,2,0.987076,1.20287,0.809997,1,1
,2,0.991498,1.0002,0.982872,1,1
,2,0.989325,0.494634,1.97877,1,1
,2,0.985801,0.188354,5.15945,1,1
,2,0.958386,0.158455,5.79661,1,1
,2,0.987924,0.66608,1.46528,1,1
,2,0.993725,0.183713,5.37518,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_014.nd2,1,0.998968,0.155011,6.43785,1,1
,1,0.989433,0.255843,3.82648,1,1
,1,0.990862,0.472717,2.07694,1,1
,2,0.969135,0.311887,3.01142,1,1
,2,0.984762,0.483784,2.00452,1,1
,2,0.977622,0.132889,7.19207,1,1
,2,0.999166,0.237945,4.19565,1,1
,2,0.994415,0.148448,6.66133,1,1
,2,0.987737,0.211272,4.61785,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_015.nd2,1,0.985322,0.180384,5.38219,1,1
,1,0.996269,0.848744,1.16944,1,1
,1,0.99819,0.334854,2.97557,1,1
,1,0.994276,0.750516,1.31721,1,1
,1,0.963439,0.280537,3.30871,1,1
,1,0.996355,0.258574,3.83922,1,1
,1,0.999661,0.658379,1.51785,1,1
,1,1,0.855978,1.16825,1,1
,1,0.994931,0.145983,6.78082,1,1
,1,0.988188,0.209623,4.65844,1,1
,1,0.999166,0.26755,3.73139,1,1
,2,0.990276,0.145596,6.73537,1,1
,2,0.983899,0.207933,4.65562,1,1
,2,0.979068,0.190798,5.02403,1,1
,2,0.974691,0.14253,6.6654,1,1
,2,0.991194,0.156348,6.28382,1,1
,2,0.939162,0.252382,3.49479,1,1
,2,0.914358,0.114505,7.30146,1,1
,2,0.997487,0.294314,3.38068,1,1
,2,0.968352,0.0909294,10.3125,1,1
,2,0.974144,0.101099,9.38636,1,1
,2,0.991319,0.240375,4.08825,1,1
,2,0.986302,0.166075,5.85754,1,1
,2,0.999232,0.295941,3.37387,1,1
,2,0.994814,1.00869,0.981134,1,1
,2,0.949346,0.222205,4.05598,1,1
,2,0.999953,0.148265,6.74405,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_016.nd2,1,0.976496,0.181573,5.25157,1,1
,1,0.99413,0.58224,1.6974,1,1
,1,0.981676,0.171508,5.61891,1,1
,1,0.993021,0.198434,4.96937,1,1
,1,1,1.22679,0.815135,1,1
,1,0.970336,0.247172,3.8093,1,1
,1,0.98416,0.565352,1.71322,1,1
,1,0.996811,0.407458,2.43861,1,1
,1,0.996643,0.606559,1.63759,1,1
,1,0.999183,0.258964,3.85523,1,1
,1,0.989428,0.271393,3.6072,1,1
,2,0.997205,0.164374,6.04974,1,1
,2,0.990547,0.534772,1.83477,1,1
,2,0.988073,0.715966,1.36359,1,1
,2,0.98277,0.298643,3.23408,1,1
,2,0.985384,0.260889,3.72182,1,1
,2,1,0.276956,3.61069,1,1
,2,0.999289,0.23058,4.33073,1,1
,2,0.986373,0.258163,3.76867,1,1
,2,0.945022,0.122735,7.2764,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_017_crop.nd2,1,0.992819,0.180695,5.45499,1,1
,1,0.986058,0.178179,5.45694,1,1
,1,0.97341,0.136597,6.93665,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_018_crop.nd2,1,0.997929,0.155669,6.39732,1,1
,1,0.99497,0.196706,5.03272,1,1
,1,0.998042,0.192889,5.16405,1,1
,1,0.989439,0.289136,3.38591,1,1
,1,0.981085,0.252882,3.80622,1,1
,1,0.995629,0.203544,4.8701,1,1
,2,0.987221,0.166017,5.8705,1,1
,2,0.993684,0.64626,1.52788,1,1
,2,0.997599,0.212062,4.69299,1,1
,2,0.992747,0.221429,4.45085,1,1
,2,1,0.236004,4.23721,1,1
,2,1,0.576142,1.73568,1,1
,2,0.970506,0.195959,4.80652,1,1
,2,0.991137,0.592939,1.65675,1,1
,2,0.977408,0.470263,2.03147,1,1
,2,0.994491,0.355674,2.78067,1,1
,2,0.981761,0.701439,1.37411,1,1
,2,0.990731,0.38997,2.51698,1,1
,2,0.995505,0.181596,5.45734,1,1
,2,0.976811,0.662898,1.43938,1,1
,2,1,0.452099,2.2119,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_019_crop.nd2,1,0.999213,0.158611,6.29481,1,1
,1,0.999726,0.157689,6.33811,1,1
,1,0.995873,0.262564,3.77722,1,1
,2,0.987207,0.164985,5.90708,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_020.nd2,1,0.994688,0.16194,6.10971,1,1
,1,0.986062,0.413055,2.35397,1,1
,1,0.985829,0.453699,2.14208,1,1
,1,0.989419,0.293677,3.33342,1,1
,1,0.976802,0.524907,1.81773,1,1
,1,0.984725,0.298245,3.2513,1,1
,1,0.964274,0.455196,2.04269,1,1
,1,0.976988,0.235106,4.05989,1,1
,1,0.978436,0.15046,6.36272,1,1
,2,0.985108,0.522494,1.85732,1,1
,2,0.987204,0.376486,2.5886,1,1
,2,0.985465,0.500154,1.94169,1,1
,2,0.988898,0.496377,1.97011,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_023.nd2,1,0.996251,0.320513,3.09665,1,1
,1,1,0.967062,1.03406,1,1
,1,0.999698,0.715017,1.39772,1,1
,2,1,0.369325,2.70764,1,1
,2,0.995863,0.239331,4.14382,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_027.nd2,1,0.977042,0.239873,3.97964,1,1
,1,0.972896,0.533726,1.77343,1,1
,1,0.930701,0.310142,2.79293,1,1
,1,0.996124,0.819102,1.2114,1,1
,1,0.916563,0.190083,4.41957,1,1
,1,0.95733,0.251306,3.64688,1,1
,1,0.994504,0.96305,1.02699,1,1
,1,0.999827,0.429746,2.32615,1,1
,2,0.993255,0.211504,4.66449,1,1
,3,1,0.320055,3.12446,1,1
,3,0.99881,0.523979,1.90394,1,1
,4,1,0.704805,1.41883,1,1
,4,0.991935,1.07287,0.91711,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_028.nd2,1,0.993732,0.166609,5.92706,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_002_crop.nd2,1,0.999409,0.190492,5.24337,1,1
,1,0.989568,0.136212,7.18913,1,1
,1,0.981454,0.135976,7.08399,1,1
,1,0.993625,0.137605,7.17484,1,1
,1,0.972045,0.100358,9.415,1,1
,1,0.99169,0.15481,6.35264,1,1
,1,0.986511,0.348668,2.79121,1,1
,1,1,0.17931,5.57692,1,1
,1,0.99251,0.185307,5.31592,1,1
,1,0.985672,0.282382,3.44055,1,1
,1,0.95796,0.333937,2.74808,1,1
,1,0.992071,0.284932,3.45417,1,1
,1,0.999409,0.295161,3.38398,1,1
,1,0.978631,0.550593,1.73943,1,1
,1,0.998265,0.502338,1.98379,1,1
,1,0.993978,0.315121,3.13528,1,1
,1,0.971514,0.176052,5.36113,1,1
,1,0.978246,0.428225,2.23473,1,1
,1,0.98923,0.33164,2.95072,1,1
,1,0.97907,0.451914,2.12115,1,1
,1,0.98655,0.299468,3.25003,1,1
,1,0.986714,0.230784,4.21868,1,1
,1,0.978998,0.37018,2.58912,1,1
,1,0.960411,0.183011,5.04007,1,1
,1,0.986917,0.543229,1.79299,1,1
,1,1,0.645756,1.54857,1,1
,1,0.998995,0.186015,5.36512,1,1
,1,0.977371,0.369315,2.58656,1,1
,1,0.969838,0.354704,2.65175,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_003_crop.nd2,1,0.994035,0.150522,6.56451,1,1
,1,0.98073,0.201498,4.77339,1,1
,1,0.99111,0.155702,6.30884,1,1
,1,0.984212,0.456872,2.12023,1,1
,1,0.978745,0.480912,1.99193,1,1
,1,0.952292,0.425296,2.1323,1,1
,1,0.998748,0.65943,1.51267,1,1
,1,0.988746,0.18387,5.31691,1,1
,2,0.97664,0.268398,3.55377,1,1
,2,0.980838,0.410152,2.34557,1,1
,2,0.997973,0.50452,1.97405,1,1
,2,0.993539,0.223169,4.42319,1,1
,2,0.996105,0.134596,7.37189,1,1
,2,0.997119,0.144402,6.88528,1,1
,2,0.986178,0.478728,2.03152,1,1
,2,0.999401,0.164489,6.07216,1,1
,2,1,0.222065,4.50318,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_005_crop.nd2,1,0.981572,0.226404,4.25559,1,1
,1,0.997087,0.155728,6.3841,1,1
,1,1,0.177396,5.6371,1,1
,1,0.996842,0.166,5.98611,1,1
,1,0.997675,0.150984,6.59244,1,1
,1,0.996061,0.15494,6.40338,1,1
,1,0.990567,0.144689,6.7816,1,1
,1,0.9863,0.519202,1.87362,1,1
,1,0.978428,0.25781,3.71328,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_008_crop.nd2,1,0.978673,0.298339,3.21045,1,1
,1,1,0.175727,5.69065,1,1
,1,0.98637,0.556405,1.74859,1,1
,2,0.996149,0.164601,6.02859,1,1
,2,0.994973,0.163958,6.03795,1,1
,2,1,0.161826,6.17949,1,1
,2,0.998505,0.156372,6.37589,1,1
,2,0.998133,0.133891,7.44089,1,1
,2,0.978439,0.17972,5.32687,1,1
,2,0.989965,0.24864,3.94157,1,1
,3,0.987461,0.23103,4.22058,1,1
,3,0.981653,0.215445,4.47281,1,1
,3,0.989601,0.194743,5.02874,1,1
,3,0.84789,0.0906997,7.92636,1,1
,3,0.976889,0.143002,6.67341,1,1
,3,0.944675,0.148483,6.01018,1,1
,3,0.989016,0.156547,6.24831,1,1
,3,0.993516,0.264016,3.73869,1,1
,3,0.989128,0.376143,2.60107,1,1
,3,0.844347,0.136296,5.23068,1,1
,3,0.995646,0.319467,3.10302,1,1
,3,0.958187,0.185864,4.93976,1,1
,3,0.980016,0.142012,6.76305,1,1
,3,0.934499,0.110655,7.89197,1,1
,3,0.960904,0.123247,7.49175,1,1
,3,0.976548,0.314574,3.03155,1,1
,3,0.931827,0.110256,7.8753,1,1
,3,0.937014,0.13976,6.28218,1,1
,3,0.968359,0.149651,6.26605,1,1
,3,0.969086,0.12051,7.79297,1,1
,3,0.989395,0.367472,2.66388,1,1
,3,0.922227,0.0961839,8.84247,1,1
,3,0.873708,0.0674544,11.3168,1,1
,3,0.876864,0.141901,5.41849,1,1
,3,0.951099,0.179348,5.04377,1,1
,3,0.992334,0.333617,2.95166,1,1
,3,0.867369,0.103479,7.27036,1,1
,3,0.997574,0.162773,6.11376,1,1
,3,0.993386,0.268814,3.671,1,1
,3,0.867218,0.119852,6.27495,1,1
,3,0.980006,0.202537,4.74192,1,1
,3,0.964608,0.183328,5.07543,1,1
,3,0.993278,0.404161,2.44111,1,1
,3,0.992935,0.211879,4.65321,1,1
,3,0.982323,0.171801,5.6167,1,1
,3,0.940598,0.129103,6.85285,1,1
,3,0.985977,0.360645,2.69559,1,1
,3,0.914983,0.169124,4.95018,1,1
,3,0.99081,0.311513,3.15141,1,1
,3,0.985668,0.222404,4.36836,1,1
,3,0.934586,0.20768,4.20575,1,1
,3,0.978686,0.199,4.8132,1,1
,3,0.99104,0.251196,3.90994,1,1
,3,0.968272,0.271971,3.44725,1,1
,3,0.990094,0.314132,3.12063,1,1
,3,0.882756,0.09489,8.21222,1,1
,3,0.848278,0.0592328,12.1483,1,1
,3,0.963624,0.106562,8.7139,1,1
,3,0.999188,0.162432,6.14644,1,1
,3,0.969619,0.152594,6.16118,1,1
,3,0.984578,0.175943,5.50971,1,1
,3,0.995538,0.163835,6.04934,1,1
,3,0.974022,0.165436,5.73467,1,1
,3,0.954471,0.259771,3.50699,1,1
,3,0.9817,0.205586,4.68775,1,1
,3,0.980334,0.129691,7.41035,1,1
,3,0.951269,0.22263,4.06465,1,1
,3,0.988396,0.329746,2.96266,1,1
,3,0.989393,0.235505,4.1566,1,1
,3,0.994827,0.146431,6.75868,1,1
,3,0.996236,0.427824,2.31985,1,1
,3,0.977819,0.244104,3.9169,1,1
,3,0.997715,0.278058,3.57995,1,1
,3,0.892195,0.0681657,11.6776,1,1
,3,0.930688,0.215402,4.02123,1,1
,3,0.981262,0.213914,4.50121,1,1
,3,0.997111,0.166948,5.95533,1,1
,3,1,0.285523,3.50235,1,1
,3,0.988571,0.356842,2.73867,1,1
,3,0.992419,0.28418,3.46575,1,1
,3,0.984998,0.122644,7.91089,1,1
,3,0.991422,0.153292,6.41204,1,1
,3,0.993094,0.153161,6.43923,1,1
,3,0.987702,0.131948,7.39347,1,1
,3,0.96735,0.158404,5.90746,1,1
,3,0.9878,0.16384,5.95551,1,1
,3,1,0.216981,4.6087,1,1
,3,0.889327,0.0679056,11.6471,1,1
,3,0.973078,0.206056,4.59526,1,1
,3,0.971171,0.0941777,10.0148,1,1
,3,0.92864,0.111842,7.71066,1,1
,3,0.991243,0.146011,6.72939,1,1
,3,1,0.292848,3.41475,1,1
,3,0.991812,0.204914,4.8005,1,1
,3,0.987948,0.140257,6.95896,1,1
,3,0.993245,0.205914,4.791,1,1
,3,0.972313,0.107334,8.80791,1,1
,3,0.996852,0.171861,5.78208,1,1
,3,0.999027,0.248708,4.01296,1,1
,3,0.989268,0.145177,6.74107,1,1
,3,0.980491,0.121573,7.90767,1,1
,3,0.982432,0.115692,8.34262,1,1
,3,0.97601,0.130094,7.32239,1,1
,3,0.99078,0.150418,6.5261,1,1
,3,0.90754,0.0731809,11.2547,1,1
,3,1,0.168464,5.936,1,1
,3,0.949,0.110266,8.16755,1,1
,3,0.996273,0.148969,6.66286,1,1
,3,0.982932,0.113021,8.54842,1,1
,3,0.980465,0.200434,4.79614,1,1
,3,0.974773,0.102836,9.23977,1,1
,3,0.961056,0.104291,8.85625,1,1
,3,0.962716,0.128871,7.19188,1,1
,3,0.950812,0.103935,8.69815,1,1
,3,0.973039,0.123636,7.658,1,1
,3,0.99354,0.190289,5.1875,1,1
,3,0.987448,0.196031,4.97398,1,1
,3,0.992554,0.198651,4.95927,1,1
,3,1,0.143396,6.97368,1,1
,3,0.994092,0.181446,5.44634,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_009_crop.nd2,1,0.991201,0.144182,6.81417,1,1
,1,0.980973,0.520656,1.84826,1,1
,1,1,0.321678,3.1087,1,1
,1,0.997113,0.408867,2.43168,1,1
,1,0.996534,0.440347,2.25522,1,1
,1,0.997579,0.162924,6.10813,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_010_crop.nd2,1,0.996278,0.134724,7.36744,1,1
,1,0.992961,0.21167,4.65806,1,1
,1,0.973732,0.256224,3.70049,1,1
,1,0.979466,0.277799,3.45341,1,1
,1,0.996294,0.155635,6.37777,1,1
,1,0.983836,0.117096,8.26614,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_011_crop.nd2,1,0.996984,0.170506,5.82957,1,1
,1,0.997853,0.174102,5.71913,1,1
,1,0.993116,0.43896,2.24686,1,1
,1,0.982948,0.205828,4.69414,1,1
,1,0.992262,0.157064,6.26869,1,1
,1,0.986946,0.213345,4.56566,1,1
,1,0.990486,0.277874,3.53061,1,1
,1,0.943077,0.299069,2.97388,1,1
,1,0.993095,0.338857,2.91048,1,1
,1,0.998148,0.437823,2.27557,1,1
,1,0.987759,0.296695,3.28845,1,1
,1,0.98252,0.671161,1.43832,1,1
,1,0.982472,0.572771,1.68523,1,1
,1,0.982789,0.583209,1.65614,1,1
,1,0.954311,0.466638,1.95164,1,1
,1,0.993485,0.52299,1.88725,1,1
,1,0.989154,0.151654,6.45169,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_012_crop.nd2,1,0.994253,0.176422,5.60327,1,1
,1,0.997781,0.59978,1.65989,1,1
,1,0.984661,0.18065,5.36704,1,1
,1,0.983303,0.29948,3.22854,1,1
,1,1,0.128855,7.76068,1,1
,1,0.998045,0.158457,6.28619,1,1
,1,0.997858,0.143432,6.94211,1,1
,1,0.984301,0.235128,4.12052,1,1
,1,0.997614,0.404729,2.45902,1,1
,1,0.973806,0.125461,7.5585,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_013_crop.nd2,1,0.991579,0.123117,7.98615,1,1
,1,0.98153,0.311696,3.09083,1,1
,1,0.992945,0.248986,3.95982,1,1
,1,1,0.328829,3.0411,1,1
,1,0.979754,0.277836,3.45498,1,1
,1,0.976401,0.349353,2.72893,1,1
,1,0.981155,0.310831,3.09707,1,1
,1,0.992285,0.321299,3.06453,1,1
,1,0.952219,0.233271,3.88698,1,1
,1,0.982138,0.210455,4.58337,1,1
,1,0.981424,0.171465,5.61745,1,1
,1,0.987907,0.23269,4.19425,1,1
,1,0.999941,0.300887,3.32312,1,1
,1,0.973336,0.215687,4.39239,1,1
,1,0.991192,0.235332,4.17478,1,1
,1,0.985542,0.498426,1.94872,1,1
,1,1,0.385051,2.59706,1,1
,1,0.973253,0.38253,2.47621,1,1
,1,0.981704,0.30144,3.19713,1,1
,1,0.982985,0.246115,3.92605,1,1
,2,0.991953,0.231419,4.2519,1,1
,2,0.973705,0.285174,3.32464,1,1
,2,0.987716,0.156026,6.2527,1,1
,2,0.989911,0.403124,2.43083,1,1
,2,0.99496,0.172441,5.74076,1,1
,2,0.987751,0.444639,2.19426,1,1
,2,0.992196,0.161744,6.08649,1,1
,2,0.993276,0.390392,2.5272,1,1
,2,0.963825,0.131848,7.0457,1,1
,2,0.992914,0.273201,3.60861,1,1
,2,0.999084,0.237012,4.21146,1,1
,2,0.998733,0.871019,1.14517,1,1
,2,0.964604,0.173162,5.37335,1,1
,2,0.947053,0.136365,6.57728,1,1
,2,0.98189,0.252702,3.8152,1,1
,2,1,0.364084,2.74662,1,1
,2,0.988598,0.268172,3.6444,1,1
,2,1,0.248268,4.02791,1,1
,2,0.999157,0.238471,4.18631,1,1
,2,0.969548,0.126338,7.44053,1,1
,2,0.995413,0.146933,6.74353,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_018_crop.nd2,1,0.932875,0.329443,2.64159,1,1
,1,0.973498,0.20326,4.66249,1,1
,1,0.995079,0.320159,3.09278,1,1
,1,0.975487,0.528782,1.79956,1,1
,1,0.978572,0.258909,3.69861,1,1
,1,0.993633,0.700937,1.40855,1,1
,1,0.998768,0.661953,1.50696,1,1
,1,0.98487,0.702776,1.3802,1,1
,1,0.987639,0.178192,5.47406,1,1
,1,0.992269,0.595511,1.65337,1,1
,1,0.995766,0.19397,5.11186,1,1
,1,0.995617,0.951557,1.04172,1,1
,1,0.93562,0.537245,1.6294,1,1
,1,0.989032,0.343916,2.84425,1,1
,1,0.94459,0.482177,1.85046,1,1
,1,0.995047,0.63097,1.5692,1,1
,1,0.976844,0.273691,3.4865,1,1
,1,0.971374,0.907921,1.03926,1,1
,1,0.98547,0.727069,1.33571,1,1
,1,0.992797,0.436209,2.25957,1,1
,1,0.985876,0.180234,5.39273,1,1
,1,1,0.19509,5.12583,1,1
,1,0.99068,0.140041,7.00828,1,1
,1,0.984725,0.224206,4.32496,1,1
,1,0.995018,0.129192,7.66348,1,1
,1,0.984025,0.136203,7.10927,1,1
,2,0.971965,0.13705,6.89322,1,1
,2,0.956257,0.11238,8.1369,1,1
,2,0.99113,0.484115,2.02914,1,1
,2,0.993081,0.141505,6.96944,1,1
,2,0.993168,0.663278,1.48713,1,1
,2,0.905856,0.284395,2.88534,1,1
,2,0.959017,0.323319,2.8446,1,1
,2,0.989651,0.571519,1.71369,1,1
,2,0.982355,0.35821,2.69401,1,1
,2,0.988548,0.431301,2.26577,1,1
,2,0.900866,0.296672,2.73554,1,1
,2,0.990152,0.672745,1.45731,1,1
,2,0.958652,0.18354,5.00717,1,1
,2,0.956233,0.528071,1.73155,1,1
,2,0.987919,0.230386,4.2363,1,1
,2,0.994777,0.550262,1.79838,1,1
,2,0.972345,0.477766,1.97891,1,1
,2,0.930247,0.206642,4.18773,1,1
,2,0.987254,0.498021,1.95709,1,1
,2,0.991972,0.457461,2.15102,1,1
,2,0.997624,0.381255,2.61047,1,1
,2,0.984297,0.567764,1.70641,1,1
,2,0.977775,0.320189,2.98588,1,1
,2,0.99231,0.131206,7.50481,1,1
,2,0.961512,0.238956,3.86893,1,1
,2,0.97384,0.258603,3.66725,1,1
,2,0.980047,0.334527,2.87119,1,1
,2,0.962854,0.194145,4.77523,1,1
,2,0.995198,0.166797,5.93789,1,1
,2,0.921984,0.107304,7.9219,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_019_crop.nd2,1,0.99837,1.32923,0.749868,1,1
,1,0.985046,0.90467,1.07256,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_021_crop.nd2,1,0.990266,0.39379,2.49022,1,1
,1,0.987184,0.129681,7.51483,1,1
,2,0.996707,0.500306,1.98564,1,1
,2,0.962642,0.481877,1.92306,1,1
,2,1,0.137466,7.27451,1,1
,2,0.98448,0.131993,7.3428,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016b_000_Control-A_NSW3016_488-LC3_594-LAMP_basal_60X_022_crop.nd2,1,0.989555,0.149284,6.55944,1,1
,1,0.99108,0.888521,1.10548,1,1
