Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,1,0.948324,0.310175,2.89939,1,1
,1,0.984623,0.564451,1.71757,1,1
,1,0.974397,0.675221,1.40613,1,1
,1,0.959036,0.325796,2.82309,1,1
,1,0.994929,0.389368,2.54229,1,1
,1,0.957495,0.289225,3.16983,1,1
,1,0.95403,0.197684,4.6042,1,1
,1,0.939306,0.209769,4.20604,1,1
,1,0.997568,0.148732,6.69083,1,1
,1,0.987491,0.300313,3.24708,1,1
,1,0.989226,0.572232,1.71009,1,1
,1,0.997891,0.15861,6.2782,1,1
,1,0.990004,0.173482,5.64961,1,1
,1,0.978885,0.166385,5.75902,1,1
,1,0.988019,0.149781,6.5174,1,1
,1,0.987645,0.455085,2.14343,1,1
,2,0.992334,0.23035,4.27492,1,1
,2,0.977529,0.257763,3.70714,1,1
,2,0.989757,0.17561,5.57837,1,1
,2,0.931993,0.08118,10.6998,1,1
,2,0.989011,0.556402,1.75798,1,1
,2,0.969269,0.238696,3.9359,1,1
,2,0.952981,0.45497,1.99611,1,1
,2,0.95898,0.197044,4.66719,1,1
,2,0.909103,0.284798,2.90194,1,1
,2,0.935136,0.166062,5.26598,1,1
,2,0.978371,0.465199,2.05764,1,1
,2,0.946134,0.466038,1.92081,1,1
,2,0.981495,0.446181,2.15906,1,1
,2,0.975992,0.388122,2.45428,1,1
,2,0.98491,0.372627,2.60327,1,1
,2,0.97682,0.298424,3.19738,1,1
,2,0.937744,0.213977,4.10962,1,1
,2,0.984663,0.46351,2.09178,1,1
,2,0.970879,0.221838,4.24906,1,1
,2,0.957611,0.259976,3.52732,1,1
,2,0.935954,0.244999,3.57557,1,1
,2,0.952129,0.153928,5.88944,1,1
,2,0.96515,0.263479,3.53544,1,1
,2,0.935604,0.582629,1.50242,1,1
,2,0.994671,0.686229,1.44175,1,1
,2,0.9663,0.401678,2.32458,1,1
,2,0.999639,0.189624,5.26979,1,1
,2,0.949969,0.334265,2.69977,1,1
,2,0.926724,0.105122,8.16975,1,1
,2,0.984136,0.193768,4.99838,1,1
,2,0.969533,0.59184,1.58826,1,1
,2,0.956129,0.39923,2.28987,1,1
,2,0.999958,0.310968,3.21549,1,1
,2,0.947552,0.45103,1.99068,1,1
,2,0.97344,0.14356,6.60064,1,1
,2,0.973782,0.172169,5.50768,1,1
,2,0.953554,0.125939,7.21988,1,1
,2,0.95474,0.363054,2.51073,1,1
,2,0.959945,0.397113,2.32048,1,1
,2,0.996929,0.15413,6.44825,1,1
,2,0.990269,0.116096,8.44675,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_003.nd2,1,0.999765,0.134102,7.4535,1,1
,1,0.994433,0.148199,6.67278,1,1
,1,0.996372,0.137498,7.22015,1,1
,1,0.999943,0.147781,6.76598,1,1
,1,0.997327,0.148649,6.69133,1,1
,1,0.9973,0.144442,6.88587,1,1
,1,0.998046,0.149985,6.6413,1,1
,1,0.993464,0.141386,6.98071,1,1
,1,0.997677,0.155548,6.39905,1,1
,1,0.984588,0.124161,7.80773,1,1
,1,0.960972,0.107207,8.61386,1,1
,1,0.988414,0.158971,6.14555,1,1
,1,0.906547,0.166311,4.94151,1,1
,1,0.985788,0.191911,5.06369,1,1
,1,0.997995,0.782583,1.2727,1,1
,1,0.947337,0.605151,1.48301,1,1
,1,1,0.689941,1.4494,1,1
,1,0.987349,0.4777,2.04073,1,1
,1,0.967586,0.503747,1.85852,1,1
,1,0.993335,0.211491,4.66552,1,1
,1,0.990846,0.385793,2.54483,1,1
,1,0.968095,0.25521,3.6723,1,1
,1,0.964819,0.268582,3.46589,1,1
,1,0.972331,0.233483,4.04923,1,1
,1,0.982616,0.258931,3.72893,1,1
,1,1,0.657831,1.52015,1,1
,1,1,0.518325,1.92929,1,1
,1,0.986315,0.576236,1.68822,1,1
,1,0.970533,0.645255,1.45979,1,1
,1,0.998793,0.595894,1.6741,1,1
,1,0.93311,0.270848,3.2147,1,1
,1,0.967385,0.493003,1.89823,1,1
,1,0.974281,0.164334,5.77618,1,1
,1,0.986653,0.331194,2.93932,1,1
,1,0.998096,0.423533,2.35211,1,1
,1,0.985411,0.28689,3.38469,1,1
,1,0.96221,0.990891,0.934359,1,1
,1,0.931629,0.304942,2.84623,1,1
,1,0.990667,0.563529,1.74156,1,1
,1,0.988137,0.66052,1.47825,1,1
,1,0.957118,0.411812,2.2245,1,1
,1,0.999349,0.470511,2.12258,1,1
,1,0.994363,0.158881,6.22327,1,1
,1,0.997475,0.142315,6.99121,1,1
,1,0.993067,0.146945,6.71122,1,1
,1,0.977847,0.354449,2.69767,1,1
,1,1,0.204651,4.88636,1,1
,1,0.930984,0.310025,2.79568,1,1
,1,0.987482,0.162291,6.00847,1,1
,1,0.994416,0.136798,7.22862,1,1
,1,0.985873,0.176282,5.51358,1,1
,1,0.985876,0.213379,4.55505,1,1
,1,0.957112,0.345477,2.65159,1,1
,1,0.972937,0.268233,3.52905,1,1
,1,0.994471,0.235231,4.20426,1,1
,1,1,0.152079,6.57554,1,1
,1,0.999304,0.140653,7.09981,1,1
,1,0.996324,0.139427,7.11957,1,1
,1,0.972715,0.138845,6.81458,1,1
,1,0.995527,0.150966,6.56488,1,1
,2,0.977288,0.121938,7.83258,1,1
,2,0.994218,0.159325,6.20411,1,1
,2,0.982572,0.198187,4.8714,1,1
,2,0.997421,0.16083,6.18571,1,1
,2,0.973783,0.141703,6.69184,1,1
,2,0.991004,0.169924,5.77957,1,1
,2,1,0.331978,3.01224,1,1
,2,0.99679,0.157681,6.30129,1,1
,2,0.987823,0.555033,1.75808,1,1
,2,0.987324,0.260341,3.74435,1,1
,2,0.989625,0.133285,7.34786,1,1
,2,1,0.14271,7.00719,1,1
,2,0.983406,0.12411,7.79215,1,1
,2,1,0.50748,1.97052,1,1
,2,0.994661,0.144248,6.85868,1,1
,2,1,0.198032,5.04969,1,1
,2,0.990498,0.126651,7.74638,1,1
,3,0.960523,0.156135,5.90903,1,1
,3,0.988841,0.137446,7.11411,1,1
,3,0.968985,0.617826,1.51974,1,1
,3,0.97555,0.719601,1.32254,1,1
,3,0.992037,0.368347,2.67177,1,1
,3,0.993703,0.568549,1.73678,1,1
,3,0.989856,0.589051,1.66338,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_004.nd2,1,0.991215,0.142941,6.87352,1,1
,1,0.996341,0.150211,6.60869,1,1
,1,0.979435,0.103337,9.28311,1,1
,1,0.923644,0.122102,6.98692,1,1
,1,0.990593,0.242487,4.0467,1,1
,1,0.988908,0.123438,7.92249,1,1
,1,0.981911,0.166459,5.79212,1,1
,1,0.99699,0.538248,1.84672,1,1
,1,0.961723,0.310181,2.98184,1,1
,1,1,0.153563,6.512,1,1
,1,0.99518,0.164476,6.02143,1,1
,1,0.995806,0.149965,6.61239,1,1
,1,0.966091,0.119058,7.83928,1,1
,1,0.97369,0.119057,7.96321,1,1
,1,1,0.206667,4.83871,1,1
,1,0.9906,0.105976,9.2595,1,1
,1,0.999071,0.214249,4.6588,1,1
,1,0.998089,0.141301,7.05008,1,1
,1,1,0.120988,8.26531,1,1
,1,0.997603,0.142939,6.96251,1,1
,1,0.976826,0.227027,4.20297,1,1
,1,0.996209,0.147407,6.73259,1,1
,1,0.983959,0.228113,4.24428,1,1
,1,0.971109,0.169984,5.54787,1,1
,1,0.994459,0.455873,2.16935,1,1
,1,1,0.117528,8.50862,1,1
,1,0.989094,0.659525,1.48335,1,1
,1,1,0.38392,2.60471,1,1
,1,0.993266,0.245451,4.01945,1,1
,1,0.976855,0.244432,3.90393,1,1
,1,0.991821,0.395315,2.48842,1,1
,1,1,0.369128,2.70909,1,1
,1,0.976225,0.20699,4.60416,1,1
,1,0.999453,0.200088,4.99234,1,1
,1,0.99376,0.213195,4.63219,1,1
,1,0.995668,0.179207,5.5319,1,1
,1,0.986857,0.222403,4.37894,1,1
,1,0.981389,0.268986,3.58058,1,1
,1,0.991318,0.201762,4.87065,1,1
,1,0.979418,0.314572,3.04941,1,1
,1,0.994322,0.112163,8.81465,1,1
,1,0.991276,0.170962,5.74764,1,1
,1,0.993252,0.188456,5.23491,1,1
,1,0.995115,0.202867,4.88128,1,1
,1,0.984186,0.225455,4.2963,1,1
,1,1,0.460116,2.17337,1,1
,1,0.994756,0.264442,3.74199,1,1
,1,0.970899,0.324445,2.90541,1,1
,1,0.99496,0.141056,7.01808,1,1
,1,0.991831,0.34983,2.81202,1,1
,1,0.904819,0.26405,3.10054,1,1
,1,0.940613,0.118642,7.45735,1,1
,1,0.998062,0.125719,7.92345,1,1
,1,0.996887,0.127725,7.78064,1,1
,1,0.992659,0.290935,3.38691,1,1
,1,0.993139,0.256519,3.84504,1,1
,1,0.98623,0.170413,5.7076,1,1
,1,0.995469,0.136218,7.27477,1,1
,1,0.999684,0.157422,6.34835,1,1
,1,0.99909,0.202473,4.92994,1,1
,1,0.975931,0.156825,6.07326,1,1
,1,0.997026,0.16177,6.1449,1,1
,1,0.993076,0.317749,3.10371,1,1
,1,0.983298,0.244489,3.95469,1,1
,1,0.986206,0.232459,4.18397,1,1
,1,0.989172,0.180797,5.41193,1,1
,1,1,0.195297,5.12042,1,1
,1,0.974153,0.182062,5.21236,1,1
,1,0.986929,0.165318,5.89185,1,1
,1,0.993911,0.348,2.83868,1,1
,1,0.98025,0.175795,5.46598,1,1
,1,1,0.167488,5.97059,1,1
,1,0.977188,0.27344,3.49216,1,1
,1,0.946298,0.200718,4.46138,1,1
,1,0.984734,0.243965,3.97475,1,1
,1,1,0.320162,3.12342,1,1
,1,0.992882,0.183938,5.35949,1,1
,1,1,0.343011,2.91536,1,1
,1,0.986453,0.224528,4.33394,1,1
,1,0.975272,0.233341,4.07624,1,1
,1,0.990245,0.251137,3.90459,1,1
,1,1,0.273514,3.65613,1,1
,1,0.996681,0.243527,4.07912,1,1
,1,1,0.215492,4.64055,1,1
,1,0.986107,0.140881,6.90235,1,1
,1,0.982384,0.125951,7.66231,1,1
,1,0.999243,0.137897,7.2408,1,1
,1,0.99113,0.147002,6.68249,1,1
,1,0.990101,0.173077,5.66395,1,1
,1,0.996455,0.213399,4.6529,1,1
,1,0.994298,0.156652,6.31099,1,1
,1,0.991086,0.163281,6.01572,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_006.nd2,1,0.997599,0.154818,6.42821,1,1
,1,0.989609,0.131158,7.46674,1,1
,1,0.9802,0.111602,8.60909,1,1
,1,0.978679,0.109321,8.76144,1,1
,1,0.961095,0.184594,5.00397,1,1
,1,0.966476,0.441187,2.11719,1,1
,1,0.986411,0.488619,1.99134,1,1
,1,0.987627,0.358504,2.72077,1,1
,1,0.972304,0.386464,2.44622,1,1
,1,0.97402,0.743683,1.2757,1,1
,1,0.983859,0.152034,6.36685,1,1
,1,0.982708,0.712177,1.356,1,1
,1,0.992745,0.30632,3.21737,1,1
,1,0.986408,0.287108,3.38897,1,1
,1,0.99582,0.356435,2.78216,1,1
,1,0.989148,0.322783,3.03118,1,1
,1,0.962218,0.501299,1.84693,1,1
,1,0.991788,0.303484,3.24118,1,1
,1,0.971033,0.332084,2.83936,1,1
,1,0.968264,0.248011,3.78022,1,1
,1,1,0.339005,2.94981,1,1
,1,0.976562,0.266339,3.58067,1,1
,1,0.991205,0.156022,6.29712,1,1
,1,0.999673,0.590163,1.69334,1,1
,1,0.982516,0.322773,2.99076,1,1
,1,0.994478,0.587117,1.68448,1,1
,1,0.986932,0.292687,3.32791,1,1
,1,0.997816,0.930269,1.07027,1,1
,1,0.986293,0.340698,2.85524,1,1
,1,0.97881,0.405318,2.36374,1,1
,1,0.972424,0.25787,3.667,1,1
,1,0.991078,0.5835,1.68335,1,1
,1,0.99865,0.359752,2.77219,1,1
,1,0.982931,0.414586,2.3304,1,1
,1,0.996282,0.36353,2.73039,1,1
,1,0.974976,0.163972,5.7972,1,1
,1,0.996106,0.386975,2.56406,1,1
,1,0.989798,0.435361,2.25031,1,1
,1,0.9868,0.152097,6.40233,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_007.nd2,1,0.998011,0.769183,1.29491,1,1
,1,0.995317,0.160294,6.18025,1,1
,1,0.986587,0.148672,6.54699,1,1
,1,0.978436,0.214841,4.45601,1,1
,1,0.981999,0.512047,1.88327,1,1
,1,0.973737,0.517698,1.8315,1,1
,1,0.987021,0.868267,1.12202,1,1
,1,1,0.551587,1.81295,1,1
,1,0.966488,0.513146,1.82034,1,1
,1,0.991472,0.35069,2.80309,1,1
,1,1,0.174745,5.72263,1,1
,1,0.969532,0.13681,6.87079,1,1
,1,0.999943,0.339608,2.94424,1,1
,1,0.986899,0.367763,2.64836,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_008.nd2,1,0.971541,0.155461,6.07157,1,1
,1,0.977123,0.281178,3.39561,1,1
,1,0.975744,0.375151,2.53785,1,1
,1,0.97447,0.372409,2.54986,1,1
,1,0.974926,0.517676,1.83605,1,1
,1,0.983665,0.192522,5.02591,1,1
,1,0.959752,0.352313,2.6145,1,1
,1,0.986911,0.510341,1.90852,1,1
,1,0.988861,0.368701,2.65214,1,1
,1,0.988656,0.572534,1.70722,1,1
,1,0.999482,0.517346,1.93094,1,1
,1,0.982247,0.283413,3.40426,1,1
,1,0.989808,0.55105,1.77791,1,1
,1,0.969499,0.298224,3.15175,1,1
,1,0.989659,0.723441,1.35384,1,1
,1,0.999374,0.178209,5.60436,1,1
,1,1,0.132867,7.52632,1,1
,1,0.998985,0.296238,3.36882,1,1
,1,0.986704,0.545473,1.78484,1,1
,1,0.990057,0.31378,3.12389,1,1
,1,0.940604,0.162427,5.44696,1,1
,1,0.889896,0.281198,2.81622,1,1
,1,0.975212,0.336598,2.82544,1,1
,1,0.992105,0.145233,6.77719,1,1
,1,0.991639,0.410339,2.39643,1,1
,1,0.990064,0.536888,1.82576,1,1
,1,0.99682,0.874584,1.13614,1,1
,1,0.996361,0.142564,6.96344,1,1
,1,0.989315,0.58465,1.67407,1,1
,1,0.989752,0.159538,6.14029,1,1
,1,0.936773,0.0882722,9.94135,1,1
,1,0.996219,0.180018,5.51306,1,1
,1,0.965308,0.110704,8.41721,1,1
,2,0.996821,0.153246,6.48402,1,1
,2,0.990079,0.24821,3.9493,1,1
,2,0.977372,0.205679,4.64439,1,1
,2,0.987145,0.1675,5.81766,1,1
,2,0.993483,0.1413,6.98518,1,1
,2,0.96936,0.303188,3.09926,1,1
,2,0.992358,0.25432,3.87219,1,1
,2,0.989252,0.502114,1.949,1,1
,2,0.988526,0.240934,4.05581,1,1
,2,0.992129,0.408925,2.40709,1,1
,2,0.984044,0.192687,5.02546,1,1
,2,0.951613,0.128864,7.02729,1,1
,2,0.94184,0.0967902,9.16479,1,1
,2,0.987868,0.468941,2.08104,1,1
,2,0.929928,0.0819302,10.5549,1,1
,2,0.991501,0.451162,2.17898,1,1
,2,0.995607,0.260801,3.80072,1,1
,2,0.93354,0.0492643,17.6902,1,1
,2,0.969468,0.252518,3.72199,1,1
,2,0.979824,0.205967,4.6612,1,1
,2,0.988419,0.409343,2.38668,1,1
,2,0.952608,0.124612,7.28232,1,1
,2,0.990981,0.398458,2.46461,1,1
,2,0.999956,0.692166,1.44461,1,1
,2,0.996352,0.546496,1.81651,1,1
,2,0.988857,0.133392,7.33057,1,1
,2,0.979825,0.514224,1.867,1,1
,2,0.982936,0.441744,2.18715,1,1
,3,1,0.132799,7.5302,1,1
,3,0.990204,0.342791,2.86036,1,1
,3,1,0.387347,2.58166,1,1
,3,0.990591,0.558722,1.75628,1,1
,3,0.979428,0.492564,1.94753,1,1
,3,0.992006,0.342545,2.87284,1,1
,3,0.931461,0.239773,3.6185,1,1
,3,0.995961,0.310158,3.19817,1,1
,3,0.981208,0.627106,1.53526,1,1
,3,0.931237,0.1406,6.16785,1,1
,3,0.983996,0.123354,7.84935,1,1
,3,0.994567,0.151942,6.51014,1,1
,4,0.994724,0.162362,6.09426,1,1
,4,0.994817,0.196561,5.03487,1,1
,4,0.999254,0.229552,4.34982,1,1
,4,0.942092,0.16623,5.33921,1,1
,4,0.970966,0.169959,5.54707,1,1
,4,0.980727,0.194818,4.93704,1,1
,4,0.992554,0.284661,3.46083,1,1
,4,0.989207,0.405506,2.41311,1,1
,4,0.978361,0.27048,3.53885,1,1
,4,0.972724,0.2092,4.5229,1,1
,4,0.97982,0.382319,2.51112,1,1
,4,0.978845,0.53224,1.8002,1,1
,4,1,0.400985,2.49386,1,1
,4,0.993781,0.581456,1.6985,1,1
,4,1,0.321853,3.10701,1,1
,4,0.983001,0.573289,1.68552,1,1
,4,0.994301,0.346862,2.85022,1,1
,4,1,0.549784,1.8189,1,1
,4,1,0.415771,2.40517,1,1
,4,1,0.58248,1.7168,1,1
,4,0.938696,0.468458,1.88096,1,1
,4,0.98148,0.254192,3.78966,1,1
,4,0.980134,0.558937,1.71873,1,1
,4,0.929049,0.581073,1.48541,1,1
,4,0.988908,0.288263,3.39253,1,1
,4,1,0.56543,1.76857,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_009_crop.nd2,1,0.995947,0.209904,4.72554,1,1
,1,0.953772,0.458198,1.98535,1,1
,1,0.993045,1.0953,0.900333,1,1
,1,0.976008,0.926157,1.02854,1,1
,1,0.977054,0.168161,5.67691,1,1
,1,0.957691,0.360093,2.54704,1,1
,1,0.980077,0.366018,2.62433,1,1
,1,0.968887,0.392307,2.39288,1,1
,1,1,0.223256,4.47917,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_011.nd2,1,0.99639,0.134896,7.35968,1,1
,1,0.994574,0.145999,6.77523,1,1
,1,0.976352,0.311555,3.0597,1,1
,1,0.978171,0.275599,3.47178,1,1
,1,0.982991,0.251259,3.84572,1,1
,1,0.966541,0.436674,2.13936,1,1
,1,0.982176,0.412525,2.33845,1,1
,1,0.991,0.305636,3.21324,1,1
,1,0.996864,0.163992,6.05966,1,1
,1,0.983336,0.257843,3.75014,1,1
,1,0.988542,0.413898,2.361,1,1
,1,0.993171,0.295575,3.33718,1,1
,1,1,0.45741,2.18622,1,1
,1,0.973553,0.452325,2.09541,1,1
,1,0.973015,0.353826,2.67577,1,1
,1,0.964469,0.174341,5.33552,1,1
,1,0.975258,0.248142,3.83299,1,1
,1,0.959816,0.32867,2.80296,1,1
,1,0.994055,0.260211,3.79747,1,1
,1,0.986727,0.752861,1.29324,1,1
,1,0.99139,0.645773,1.52198,1,1
,1,0.994816,0.561583,1.76226,1,1
,1,0.992287,0.564327,1.74479,1,1
,1,1,0.175676,5.69231,1,1
,1,0.988587,0.228193,4.2828,1,1
,1,1,0.37156,2.69136,1,1
,1,0.99955,0.295595,3.37996,1,1
,1,0.98947,0.453407,2.15932,1,1
,1,0.984424,0.636004,1.52372,1,1
,1,0.990026,0.31409,3.12061,1,1
,1,0.982228,0.399901,2.41253,1,1
,1,0.99363,0.372826,2.64815,1,1
,1,0.987509,0.361919,2.69445,1,1
,1,0.994389,0.443985,2.22712,1,1
,1,0.958181,0.266354,3.44696,1,1
,1,0.977909,0.405348,2.35922,1,1
,1,0.980566,0.671551,1.43178,1,1
,1,0.982406,0.464771,2.07655,1,1
,1,0.982518,0.25931,3.72273,1,1
,1,0.969522,0.123014,7.64118,1,1
,1,0.975519,0.320601,2.9683,1,1
,1,0.99577,0.198164,5.00373,1,1
,1,0.99002,0.403791,2.42735,1,1
,1,0.982445,0.358251,2.69419,1,1
,1,0.980396,0.203469,4.72395,1,1
,1,0.989912,0.205904,4.75914,1,1
,1,0.963311,0.165275,5.6147,1,1
,1,0.999913,0.384946,2.59731,1,1
,1,0.992698,0.195622,5.03752,1,1
,1,0.970323,0.492982,1.90986,1,1
,1,0.959984,0.315586,2.92018,1,1
,1,0.989905,0.144349,6.78849,1,1
,1,0.956527,0.0903509,10.1266,1,1
,1,0.997343,0.115135,8.63939,1,1
,2,0.979847,0.742974,1.29224,1,1
,2,1,0.180282,5.54688,1,1
,2,0.978567,0.196026,4.88503,1,1
,2,0.984952,0.379464,2.55658,1,1
,2,0.990806,0.40271,2.43772,1,1
,2,0.998661,0.524082,1.90299,1,1
,2,0.975519,0.444866,2.13916,1,1
,2,0.976555,0.418823,2.277,1,1
,2,0.97066,0.410034,2.29781,1,1
,2,0.983411,0.241222,4.00916,1,1
,2,0.97848,0.436775,2.19203,1,1
,2,1,0.829177,1.20602,1,1
,2,0.995631,0.398313,2.4887,1,1
,2,0.985548,0.245022,3.96416,1,1
,2,0.986107,0.700121,1.38891,1,1
,2,0.985654,0.5032,1.93067,1,1
,2,1,0.935835,1.06856,1,1
,2,0.983328,0.287201,3.36675,1,1
,2,0.995616,0.185319,5.34889,1,1
,2,0.903542,0.0474229,17.2151,1,1
,2,0.901914,0.046389,17.5354,1,1
,2,0.976881,0.135623,7.03638,1,1
,2,0.990883,0.253768,3.86909,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_012_crop.nd2,1,1,0.125471,7.97,1,1
,1,0.985682,0.270268,3.59483,1,1
,1,0.988713,0.106856,9.14835,1,1
,1,0.944447,0.244061,3.65475,1,1
,1,0.957686,0.0812529,11.2878,1,1
,1,0.902964,0.0535645,15.2217,1,1
,1,0.903223,0.0616118,13.2412,1,1
,1,0.996848,0.130257,7.62878,1,1
,1,0.993839,0.137451,7.18597,1,1
,1,0.992022,0.146463,6.71915,1,1
,1,0.989165,0.13711,7.13621,1,1
,1,1,0.146018,6.84848,1,1
,1,0.992247,0.247301,3.98121,1,1
,1,0.990771,0.126823,7.74015,1,1
,1,0.934583,0.0930378,9.38807,1,1
,1,0.930692,0.0850441,10.1852,1,1
,1,0.968229,0.14877,6.30146,1,1
,1,0.998686,0.21519,4.63485,1,1
,1,0.987614,0.183243,5.32287,1,1
