Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,1,1.50892,1352.5,289434,1,1.43841,566.294,115524
,1,0.218582,883.419,27386,2,16.6334,630.675,1.48776e+06
,1,0.260888,923.243,34160,2,1.29739,545.478,100368
,1,1.0506,1250.51,186326,2,0.860226,518.287,63231
,1,0.197429,894.786,25054,2,0.437164,611.032,37884
,1,2.19287,1036.68,322409,2,0.691001,539.714,52892
,1,0.148072,1131.48,23761,2,3.7441,705.461,374600
,1,1.44546,1239.53,254104,2,1.41021,580.38,116076
,1,0.0352552,682.2,3411,2,1.50892,652.841,139708
,1,0.599338,985.918,83803,2,10.8938,599.054,925539
,1,0.211531,966.167,28985,2,0.112817,609.875,9758
,1,0.0564083,782.625,6261,2,26.4484,695.424,2.60853e+06
,1,0.183327,997.731,25941,2,0.662797,536.074,50391
,1,0.451266,1067.02,68289,2,1.98134,605.797,170229
,1,0.740359,1091.31,114588,2,0.789716,578.527,64795
,1,0.119868,835.353,14201,2,2.12236,686.781,206721
,2,0.0493572,743.429,5204,2,0.211531,729.333,21880
,2,0.655746,845.731,78653,2,0.218582,603.355,18704
,2,0.112817,809.063,12945,2,0.641644,533.747,48571
,2,1.60764,1289.85,294085,2,2.93323,616.481,256456
,2,0.246786,941.486,32952,2,0.416011,545.119,32162
,2,0.775614,1054.94,116043,2,6.94527,669.128,659091
,2,0.141021,1197.1,23942,2,4.66779,635.038,420395
,2,0.13397,1166.89,22171,2,2.7217,689.171,266020
,2,2.00249,1510.49,428978,2,0.13397,675.789,12840
,2,0.930737,1261.36,166500,2,24.1992,667.303,2.29018e+06
,2,0.380756,1094.7,59114,2,1.88968,554.735,148669
,2,0.916635,1177.75,153107,2,1.07176,662.684,100728
,2,0.20448,825.69,23945,2,0.472419,616.269,41290
,2,0.0846124,1039.92,12479,2,0.916635,601.262,78164
,2,0.155123,869.409,19127,2,0.54293,729.364,56161
,2,0.95189,1002.86,135386,2,0.183327,557.5,14495
,2,0.768563,1273.9,138855,2,2.17172,593.231,182715
,2,0.33845,999.292,47966,2,1.86852,557.962,147860
,2,1.05766,1298.99,194849,2,0.909584,542.016,69920
,2,3.10246,1679.78,739102,2,0.803818,568.202,64775
,2,0.782665,1470.98,163279,2,0.162174,483.609,11123
,2,1.15637,1414.98,232057,2,1.29034,515.934,94416
,2,1.50187,1564.54,333246,2,0.867277,493.309,60677
,2,0.585236,1228.17,101938,,,,
,2,0.0352552,897.4,4487,,,,
,2,0.331399,1044.45,49089,,,,
,2,0.0211531,850.667,2552,,,,
,2,0.662797,1175.66,110512,,,,
,2,0.61344,1257.01,109360,,,,
,2,0.105766,969,14535,,,,
,2,0.141021,1085.3,21706,,,,
,2,0.641644,1047.29,95303,,,,
,2,0.0141021,864,1728,,,,
,2,0.95189,1307.87,176562,,,,
,2,0.846124,1123.26,134791,,,,
,2,0.0916635,1053.54,13696,,,,
,2,1.13522,1262.07,203194,,,,
,2,0.987145,998.35,139769,,,,
,2,1.41021,1003.15,200630,,,,
,2,0.0987145,722.5,10115,,,,
,2,0.0564083,869.25,6954,,,,
LC3-puncta_LAMP1_batch-seg_23Feb21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_003.nd2,1,0.0141021,827.5,1655,1,2.18582,556.529,172524
,1,0.289092,789.805,32382,1,0.331399,466.809,21940
,1,0.27499,762.41,29734,1,0.789716,502.821,56316
,1,0.0141021,734,1468,1,47.2983,641.107,4.30055e+06
,1,0.0846124,738.75,8865,1,6.12735,612.842,532560
,1,0.253837,792.833,28542,1,40.3954,672.103,3.85048e+06
,1,0.0423062,722.667,4336,1,0.500623,489.718,34770
,1,0.27499,745.872,29089,1,0.303195,511.698,22003
,1,0.13397,777.947,14781,1,0.549981,538.577,42009
,1,0.444215,834.302,52561,1,0.592287,536,45024
,1,1.0224,1067.88,154842,1,1.09996,606.404,94599
,1,0.444215,894.698,56366,1,1.49482,571.193,121093
,1,2.0448,1467.44,425558,1,0.846124,543.742,65249
,1,0.0634593,876.222,7886,1,0.881379,524.608,65576
,1,0.0423062,887.333,5324,1,1.26919,612.061,110171
,1,1.29739,1092.45,201011,1,0.507675,526.194,37886
,1,0.00705104,845,845,1,30.9822,603.34,2.65108e+06
,1,0.380756,993.796,53665,1,0.803818,538.175,61352
,1,0.465368,1046.41,69063,1,0.141021,559.8,11196
,1,0.13397,927.789,17628,1,14.504,599.915,1.23403e+06
,1,0.13397,926.789,17609,1,1.55828,578.638,127879
,1,1.18457,1146.36,192588,1,0.95189,572.067,77229
,1,0.253837,938.944,33802,1,0.571134,515.568,41761
,1,0.655746,1026.8,95492,1,0.761512,553.13,59738
,1,0.0423062,943.5,5661,1,4.16716,693.785,410027
,1,0.00705104,830,830,1,0.472419,561.866,37645
