Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,1,0.246786,803,28105,1,1.46662,547.49,113878
,1,0.317297,803.156,36142,1,0.719206,508.951,51913
,1,1.60058,1012.59,229857,1,0.169225,603.125,14475
,1,0.155123,957.136,21057,1,38.3365,686.579,3.73293e+06
,1,0.655746,976.505,90815,1,3.22937,582.902,266969
,1,0.13397,889.421,16899,1,2.26338,588.978,189062
,1,0.0282041,771.25,3085,1,0.549981,608.359,47452
,1,0.719206,1022.89,104335,1,0.401909,556.544,31723
,1,0.0352552,857.8,4289,1,5.55622,630.542,496867
,1,0.352552,903.34,45167,1,0.126919,706.222,12712
,1,0.260888,1026.68,37987,1,0.458317,553.231,35960
,1,0.500623,893.662,63450,1,0.528828,610.307,45773
,1,0.423062,935.683,56141,1,1.97429,564.986,158196
,1,0.225633,989.094,31651,1,2.68644,588.685,224289
,1,0.218582,878.516,27234,1,0.549981,596.372,46517
,1,0.0211531,862.667,2588,1,2.75695,699.512,273509
,1,0.112817,911.188,14579,1,1.84032,694.525,181271
,1,0.00705104,834,834,1,0.33845,668.062,32067
,1,0.0564083,836.375,6691,1,3.53962,723.124,363008
,1,0.289092,842.366,34537,1,15.886,726.15,1.63602e+06
,1,0.232684,769.091,25380,1,1.80506,625.672,160172
,1,0.0705104,702.5,7025,1,0.535879,552.145,41963
,2,0.141021,701.65,14033,1,2.60888,629.895,233061
,2,4.54087,1987.8,1.28015e+06,1,0.761512,567.296,61268
,2,0.0423062,973.667,5842,1,0.74741,613.028,64981
,2,0.225633,975.281,31209,1,2.63004,633.26,236206
,2,0.126919,952.444,17144,1,17.3032,732.058,1.79647e+06
,2,0.627542,910.742,81056,1,2.78516,551.243,217741
,2,0.68395,1209,117273,1,1.94609,622.04,171683
,2,0.0705104,933.9,9339,1,0.68395,542.361,52609
,2,6.09209,1227.86,1.06087e+06,1,0.54293,541.87,41724
,2,0.345501,1089.69,53395,1,0.416011,512.695,30249
,2,0.00705104,695,695,1,1.34675,598.199,114256
