Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,,,,,1,0.352552,522.08,26104
,,,,,1,0.303195,524.977,22574
,,,,,1,0.437164,494.742,30674
,,,,,1,0.458317,589.308,38305
,,,,,1,2.0448,607.772,176254
,,,,,1,0.47947,523.632,35607
,,,,,1,3.23643,573.497,263235
,,,,,1,0.676899,502.313,48222
,,,,,1,0.599338,511.565,43483
,,,,,1,0.88843,538.897,67901
,,,,,1,0.54293,561.883,43265
,,,,,1,0.902532,544.125,69648
,,,,,1,0.599338,550.118,46760
,,,,,1,0.761512,549.704,59368
,,,,,1,4.30113,587.067,358111
,,,,,1,0.47947,482.735,32826
,,,,,1,0.754461,555.57,59446
,,,,,1,3.29283,720.837,336631
,,,,,1,0.874328,544.161,67476
,,,,,1,1.24803,546.311,96697
,,,,,1,0.662797,545.404,51268
,,,,,1,0.620491,524.955,46196
,,,,,1,0.599338,523.965,44537
,,,,,1,0.803818,561.272,63985
,,,,,1,0.571134,516.049,41800
,,,,,1,8.8279,800.457,1.00217e+06
,,,,,1,1.43841,591.804,120728
,,,,,1,0.944839,576.896,77304
,,,,,1,0.726257,546.262,56265
,,,,,2,0.282041,465.075,18603
,,,,,2,0.423062,516.833,31010
,,,,,2,1.26214,590.492,105698
,,,,,2,0.380756,472.907,25537
,,,,,2,2.27748,554.464,179092
,,,,,2,2.65119,637.104,239551
,,,,,2,0.507675,520.194,37454
,,,,,2,2.64414,641.221,240458
,,,,,2,0.401909,496.386,28294
,,,,,2,1.64994,543.312,127135
,,,,,2,0.521777,528.243,39090
,,,,,2,7.98177,656.634,743310
,,,,,2,18.0648,758.707,1.94381e+06
,,,,,2,2.06595,683.997,200411
,,,,,2,2.0307,506.184,145781
,,,,,2,0.641644,599.385,54544
,,,,,2,0.451266,577.813,36980
,,,,,2,0.606389,585.512,50354
,,,,,2,0.141021,628.35,12567
,,,,,2,0.895481,676.331,85894
,,,,,2,1.95314,601.52,166621
,,,,,2,0.521777,741.216,54850
,,,,,2,0.705104,705.86,70586
,,,,,2,0.162174,652.435,15006
,,,,,2,6.42349,696.766,634754
,,,,,2,0.500623,737.93,52393
,,,,,2,0.232684,642.091,21189
,,,,,2,107.683,734.076,1.12108e+07
,,,,,2,0.303195,501.395,21560
,,,,,2,4.94983,713.332,500759
,,,,,2,1.18457,630.238,105880
,,,,,2,0.655746,580.011,53941
,,,,,2,0.719206,537.255,54800
,,,,,2,1.64994,573.222,134134
,,,,,2,1.34675,677.529,129408
,,,,,2,0.782665,599.207,66512
,,,,,2,0.528828,609.053,45679
,,,,,2,0.345501,627.367,30741
,,,,,2,96.1338,794.797,1.08363e+07
,,,,,2,1.88968,646.123,173161
,,,,,2,0.423062,645.9,38754
,,,,,2,1.13522,567.205,91320
,,,,,2,0.197429,679.607,19029
,,,,,2,1.96019,639.842,177876
,,,,,2,0.458317,525.969,34188
,,,,,2,0.317297,567.333,25530
,,,,,2,0.211531,599.167,17975
,,,,,2,0.155123,613.091,13488
,,,,,2,0.860226,684.656,83528
,,,,,2,0.627542,612.73,54533
,,,,,2,1.0506,595.98,88801
,,,,,2,19.2846,809.321,2.21349e+06
,,,,,2,1.91788,624.713,169922
,,,,,2,2.0166,619.413,177152
,,,,,2,0.401909,484.579,27621
,,,,,2,0.740359,574.076,60278
,,,,,2,0.698052,598.01,59203
,,,,,2,2.63004,675.7,252036
,,,,,2,0.789716,522.973,58573
,,,,,2,0.662797,609.138,57259
,,,,,2,0.380756,500.852,27046
,,,,,2,0.27499,636.718,24832
,,,,,2,0.923686,530.42,69485
,,,,,2,1.77686,648.202,163347
,,,,,2,2.98964,568.132,240888
,,,,,2,0.514726,535.164,39067
,,,,,2,3.73,928.59,491224
,,,,,2,2.30569,619.333,202522
,,,,,2,1.34675,602.545,115086
,,,,,2,0.881379,538.208,67276
,,,,,2,0.810869,489.087,56245
,,,,,2,0.606389,563.814,48488
,,,,,2,0.641644,575.956,52412
,,,,,2,7.1286,615.99,622766
,,,,,2,2.49607,716.407,253608
,,,,,2,4.99213,676.161,478722
,,,,,2,0.585236,551.663,45788
,,,,,2,14.5604,914.609,1.88867e+06
,,,,,2,1.21983,553.208,95705
,,,,,3,0.902532,549.758,70369
,,,,,3,2.67234,565.987,214509
,,,,,3,0.493572,548.857,38420
,,,,,3,0.81792,639.397,74170
,,,,,3,1.53713,602.096,131257
,,,,,3,1.14932,535.362,87264
,,,,,3,32.4207,695.459,3.19772e+06
,,,,,3,3.13771,610.813,271812
,,,,,3,1.79801,629.408,160499
,,,,,3,16.4642,758.667,1.77149e+06
,,,,,3,38.5339,711.85,3.89026e+06
,,,,,3,0.916635,556.631,72362
,,,,,3,0.169225,513.833,12332
,,,,,3,0.909584,531.14,68517
,,,,,3,0.387807,484.364,26640
,,,,,3,1.45251,809.286,166713
,,,,,3,1.57238,640.843,142908
,,,,,3,1.48072,597.91,125561
,,,,,3,44.6965,784.061,4.97017e+06
,,,,,3,5.04149,710.91,508301
,,,,,3,0.514726,505.26,36884
,,,,,3,0.54293,532.494,41002
,,,,,3,0.712155,634.198,64054
,,,,,3,0.832022,511.127,60313
,,,,,3,0.571134,546.296,44250
,,,,,3,0.867277,545.561,67104
,,,,,3,1.83327,726.496,188889
,,,,,3,168.181,841.372,2.00684e+07
,,,,,3,1.45251,545.228,112317
,,,,,3,0.507675,554.625,39933
,,,,,3,1.95314,626.014,173406
,,,,,3,3.11656,589.708,260651
,,,,,3,1.72045,603.377,147224
,,,,,3,0.796767,591.381,66826
,,,,,3,0.712155,551.198,55671
,,,,,3,0.507675,572.375,41211
,,,,,3,0.444215,524.238,33027
,,,,,3,0.430113,531.049,32394
,,,,,3,0.444215,525.905,33132
,,,,,3,0.331399,517.426,24319
,,,,,3,1.07881,701.17,107279
,,,,,3,0.486521,504.174,34788
,,,,,3,0.416011,580,34220
,,,,,3,1.3538,505.349,97027
,,,,,3,1.19868,689.235,117170
,,,,,3,3.54667,585.189,294350
,,,,,3,1.19162,547.225,92481
,,,,,3,4.57612,723.296,469419
,,,,,3,2.27043,705.065,227031
,,,,,3,0.0634593,622.333,5601
,,,,,3,0.0987145,525.143,7352
,,,,,3,5.99338,733.762,623698
,,,,,3,0.641644,509.516,46366
,,,,,3,0.493572,499.443,34961
,,,,,3,0.394858,506.054,28339
,,,,,3,0.557032,548,43292
,,,,,3,1.50187,700.836,149278
,,,,,3,1.72045,694.98,169575
,,,,,3,3.52552,653.044,326522
,,,,,3,1.26919,613.039,110347
,,,,,3,2.20697,596.754,186784
,,,,,3,0.310246,528.477,23253
,,,,,3,0.401909,560.474,31947
,,,,,3,0.676899,593.271,56954
,,,,,3,1.54418,578.703,126736
,,,,,3,0.296143,494.571,20772
,,,,,3,0.775614,583.345,64168
,,,,,3,0.592287,574.321,48243
,,,,,3,0.331399,516.787,24289
,,,,,3,0.846124,529.525,63543
,,,,,3,0.620491,564.091,49640
,,,,,3,0.853175,552.777,66886
,,,,,3,0.324348,499.609,22982
,,,,,3,0.627542,565.191,50302
,,,,,3,0.401909,566.526,32292
,,,,,3,0.345501,518.041,25384
,,,,,3,0.535879,558.539,42449
,,,,,3,0.68395,538.711,52255
,,,,,3,0.246786,460.2,16107
LC3-puncta_LAMP1_batch-seg_24Feb21_010b_000_AP4E1-A_NSW3010_LC3-488_LAMP-594_basal_60X_005.nd2,1,0.211531,738.333,22150,1,1.14932,580.761,94664
,1,0.00705104,862,862,1,1.37495,533.097,103954
,1,1.72045,1307.89,319126,1,0.33845,533.896,25627
,1,0.0775614,838.455,9223,1,1.14227,540.981,87639
,1,0.0493572,927.857,6495,1,30.4605,574.981,2.48392e+06
,1,0.126919,1016.33,18294,1,0.606389,611.535,52592
,1,0.00705104,888,888,1,359.539,718.745,3.66495e+07
,1,0.00705104,926,926,1,5.54916,596.464,469417
,1,1.88968,1448.42,388177,1,0.973043,556.674,76821
,1,0.0916635,847.308,11015,1,45.042,778.689,4.97427e+06
,1,0.0352552,812.4,4062,1,0.296143,556.333,23366
,1,0.0282041,885,3540,1,0.430113,679.869,41472
,1,0.514726,1070.15,78121,1,0.54293,561.104,43205
,1,0.359603,964.196,49174,1,0.61344,510.253,44392
,1,0.0141021,1094.5,2189,1,0.606389,520.593,44771
,1,0.148072,1062.38,22310,1,5.54916,714.797,562545
,1,0.0141021,1016,2032,1,1.18457,671.363,112789
,1,0.423062,1167.62,70057,1,5.52801,696.254,545863
,1,0.141021,1106.7,22134,1,0.0705104,561.6,5616
,1,0.260888,937.892,34702,1,0.126919,617.556,11116
,1,0.00705104,1141,1141,1,1.70635,609.021,147383
,1,0.282041,1212.9,48516,1,1.52302,742.556,160392
,1,0.00705104,1142,1142,1,0.733308,659.529,68591
,1,0.183327,1140.23,29646,1,0.401909,662.193,37745
,1,0.13397,918,17442,1,0.239735,653.412,22216
,1,0.352552,950.62,47531,1,0.514726,680.438,49672
,1,0.00705104,1034,1034,1,0.246786,650.914,22782
,1,0.119868,880.235,14964,1,0.169225,681.583,16358
,1,0.0916635,973.077,12650,1,0.705104,634.1,63410
,1,0.0141021,903,1806,1,1.91788,671.504,182649
,1,0.00705104,673,673,1,0.965992,757.058,103717
,1,1.02945,1181.23,172459,1,2.89798,686.504,282153
,1,0.0564083,939,7512,1,0.119868,668.941,11372
,1,0.33845,1043.79,50102,1,0.521777,694.662,51405
,1,0.253837,955.583,34401,1,1.43841,693.76,141527
,1,0.00705104,869,869,1,0.648695,586.641,53971
,1,0.00705104,965,965,1,0.726257,535.243,55130
,1,0.331399,926.085,43526,1,0.54293,576.558,44395
,1,0.00705104,940,940,1,1.04355,671.709,99413
,1,0.95189,1165.47,157338,1,1.07176,581.888,88447
,1,0.190378,806.37,21772,1,1.60764,573.987,130869
,1,0.155123,1084.27,23854,1,0.162174,633.174,14563
,1,0.282041,1082.15,43286,1,0.726257,562.728,57961
,1,0.0846124,1116.67,13400,1,0.691001,554.653,54356
,1,0.0141021,909.5,1819,1,0.824971,501.009,58618
,1,0.0211531,890.333,2671,1,3.53962,481.54,241733
,1,0.0705104,811.8,8118,1,0.810869,587.313,67541
,1,0.00705104,844,844,1,0.789716,626.205,70135
,1,0.0211531,966.667,2900,1,1.14932,626.092,102053
,1,0.148072,1116.95,23456,1,0.317297,538.111,24215
,1,0.0987145,1092.86,15300,1,0.40896,527.707,30607
,1,0.00705104,978,978,1,1.02945,566.048,82643
,1,0.0141021,1051,2102,1,0.881379,565.784,70723
,1,0.00705104,1020,1020,1,0.33845,531.604,25517
,1,0.13397,942.895,17915,1,1.0365,524.054,77036
,1,0.0987145,1075.07,15051,1,0.648695,569.12,52359
,1,0.493572,1386.26,97038,1,1.46662,563.197,117145
,1,0.0493572,1153,8071,1,11.1195,532.344,839506
,1,0.423062,1085.42,65125,2,0.839073,662.277,78811
,1,0.00705104,1072,1072,2,0.775614,627.6,69036
,1,0.0423062,958.167,5749,2,0.373705,627.66,33266
,1,0.465368,1363.47,89989,2,0.557032,663.392,52408
,1,0.176276,1174.4,29360,2,902.807,1068.01,1.36747e+08
,1,0.00705104,928,928,2,0.564083,623.875,49910
,1,0.324348,1194.57,54950,2,1.0224,641.986,93088
,1,0.155123,1167.91,25694,2,1.7275,827.873,202829
,1,0.0141021,913,1826,2,0.112817,943.688,15099
,1,0.27499,1168.74,45581,2,1.14227,705.895,114355
,1,0.155123,1213.18,26690,2,1.0365,714.612,105048
,1,0.324348,1136.96,52300,2,0.782665,649.874,72136
,1,0.331399,1238.38,58204,2,2.98259,797.31,337262
,1,0.00705104,1185,1185,2,1.97429,746.543,209032
,1,0.0846124,1206.25,14475,2,1.91788,718.566,195450
,1,0.0493572,1125.43,7878,2,0.909584,702,90558
,1,0.0634593,1093.11,9838,2,11.2323,698.141,1.11214e+06
,1,0.0352552,977.2,4886,2,0.105766,769.933,11549
,1,0.0282041,1027.75,4111,2,0.810869,842.139,96846
,1,0.331399,935.234,43956,2,0.33845,709.354,34049
,1,0.00705104,1080,1080,2,0.345501,624.163,30584
,1,0.141021,1162.15,23243,2,3.87102,747.483,410368
,1,0.0141021,1001.5,2003,2,0.444215,651.143,41022
,1,0.155123,1139.95,25079,2,0.578185,785.085,64377
,1,0.451266,1296.36,82967,2,0.881379,652.16,81520
,1,0.00705104,1355,1355,2,2.13646,814.482,246788
,1,0.00705104,1122,1122,2,0.465368,715.667,47234
,1,0.260888,1077.3,39860,2,0.331399,641.043,30129
,1,0.0493572,1109.57,7767,2,0.148072,553.381,11621
,1,0.0634593,1115,10035,2,0.655746,697.656,64882
,1,0.0846124,1416.92,17003,2,0.27499,739.103,28825
,1,0.0211531,1097,3291,2,1.67815,702.647,167230
,1,0.296143,1290.07,54183,2,2.83452,831.44,334239
,1,0.0846124,1024,12288,2,0.0705104,758.7,7587
,1,0.105766,1261.13,18917,2,1.40316,666.236,132581
,1,0.00705104,1100,1100,2,0.620491,806.045,70932
,1,0.00705104,1049,1049,2,2.68644,770.273,293474
,1,0.119868,1032.53,17553,2,0.359603,924.412,47145
,1,0.0352552,808.8,4044,2,0.564083,641.813,51345
,1,0.282041,866.825,34673,2,0.352552,680.92,34046
,1,0.141021,983.95,19679,2,0.387807,653.2,35926
,1,0.0987145,892.143,12490,2,0.380756,622.222,33600
,1,0.183327,832.615,21648,2,1.40316,747.05,148663
,1,0.13397,1018.84,19358,2,1.3961,700.662,138731
,1,0.112817,1118.13,17890,2,1.55123,810.905,178399
,1,0.0493572,751,5257,2,0.472419,696.925,46694
,1,0.176276,1039.68,25992,2,1.76981,858.307,215435
,1,0.0282041,1045.25,4181,2,1.24098,825.847,145349
,2,0.148072,828.81,17405,2,3.27873,786.249,365606
,2,0.0987145,837.143,11720,2,0.557032,757.304,59827
,2,0.0493572,855.571,5989,2,1.12817,678.431,108549
,2,0.54293,1070.32,82415,2,0.472419,646.522,43317
,2,0.0423062,965.5,5793,2,0.267939,688.316,26156
,2,0.669848,1593.85,151416,2,0.493572,532.729,37291
,2,0.0282041,1049.75,4199,2,1.24098,668.284,117618
,2,0.267939,917.342,34859,2,1.0083,590.545,84448
,2,0.0634593,990.222,8912,2,2.27043,644.565,207550
,2,0.303195,1110.3,47743,2,0.557032,701.582,55425
,2,0.430113,1098.74,67023,,,,
,2,0.662797,1052.82,98965,,,,
,2,0.796767,1315.55,148657,,,,
,2,0.0775614,904.182,9946,,,,
,2,0.423062,1148.08,68885,,,,
,2,1.36085,1287.85,248555,,,,
,2,0.394858,1020.64,57156,,,,
,2,0.394858,1056.75,59178,,,,
,2,0.472419,1026.4,68769,,,,
,2,0.0564083,895.375,7163,,,,
,2,0.126919,1021.67,18390,,,,
,2,0.190378,1002.44,27066,,,,
,2,0.0987145,940.5,13167,,,,
,2,0.0211531,953.667,2861,,,,
,2,0.211531,1007.13,30214,,,,
,2,0.0141021,996.5,1993,,,,
,2,0.190378,966.963,26108,,,,
,2,0.148072,886.571,18618,,,,
,2,0.0705104,888,8880,,,,
,2,0.0846124,819.083,9829,,,,
,2,1.13522,1204.19,193874,,,,
,2,0.761512,1186.62,128155,,,,
,2,0.0423062,829.667,4978,,,,
,2,0.112817,877.813,14045,,,,
,2,0.521777,1011.59,74858,,,,
,2,0.0493572,999.429,6996,,,,
,2,0.0282041,981,3924,,,,
,2,0.0705104,879.6,8796,,,,
,2,0.352552,989.18,49459,,,,
,2,1.38905,1103.24,217339,,,,
,2,0.0705104,897,8970,,,,
,2,0.0634593,937,8433,,,,
,2,0.0705104,966,9660,,,,
,2,0.719206,1066.2,108752,,,,
,2,0.267939,978.211,37172,,,,
,2,0.0282041,883,3532,,,,
,2,0.535879,1075.12,81709,,,,
,2,0.0211531,939.667,2819,,,,
,2,0.197429,944,26432,,,,
,2,0.197429,1027.29,28764,,,,
,2,0.0493572,916.143,6413,,,,
,2,0.68395,1101.73,106868,,,,
,2,0.0423062,958.5,5751,,,,
,2,0.0423062,909.167,5455,,,,
,2,0.218582,1154.42,35787,,,,
,2,0.0141021,757,1514,,,,
,2,0.183327,1041,27066,,,,
,2,0.40896,1096.59,63602,,,,
,2,0.557032,1023.58,80863,,,,
,2,0.655746,1305.34,121397,,,,
,2,0.0423062,964.167,5785,,,,
,2,0.0141021,894,1788,,,,
,2,0.437164,1135.4,70395,,,,
,2,0.00705104,1127,1127,,,,
,2,0.0211531,905.333,2716,,,,
,2,0.458317,1240.91,80659,,,,
,2,0.0141021,967,1934,,,,
,2,0.197429,924.893,25897,,,,
,2,0.0211531,864,2592,,,,
,2,0.00705104,867,867,,,,
,2,0.47947,985.853,67038,,,,
,2,0.0634593,881.667,7935,,,,
,2,0.472419,1111.57,74475,,,,
,2,0.0282041,926.5,3706,,,,
,2,0.0423062,1091.17,6547,,,,
,2,0.345501,1143.69,56041,,,,
,2,0.00705104,933,933,,,,
,2,0.197429,806.429,22580,,,,
,2,0.423062,1285.8,77148,,,,
,2,0.0423062,947.333,5684,,,,
,2,0.0634593,882,7938,,,,
,2,0.218582,1224.45,37958,,,,
,2,0.0916635,1143,14859,,,,
,2,0.218582,1040.03,32241,,,,
,2,0.352552,999.84,49992,,,,
,2,0.373705,1005.51,53292,,,,
,2,0.0423062,980.667,5884,,,,
,2,0.564083,1050.74,84059,,,,
,2,0.00705104,1027,1027,,,,
,2,0.317297,1079.64,48584,,,,
,2,0.0634593,988.444,8896,,,,
,2,0.860226,964.082,117618,,,,
,2,0.0423062,979.5,5877,,,,
,2,0.00705104,964,964,,,,
,2,0.225633,878.063,28098,,,,
,2,0.148072,1049.38,22037,,,,
,2,0.0634593,1044.11,9397,,,,
,2,0.225633,931.594,29811,,,,
,2,0.317297,1116.62,50248,,,,
,2,0.282041,1090.45,43618,,,,
,2,0.0634593,905.778,8152,,,,
,2,0.874328,1159.19,143740,,,,
,2,0.211531,935.233,28057,,,,
,2,0.00705104,1070,1070,,,,
,2,1.44546,1555.92,318963,,,,
,2,0.676899,1071.58,102872,,,,
,2,0.0211531,923,2769,,,,
,2,0.00705104,825,825,,,,
,2,0.0211531,925.333,2776,,,,
,2,0.0282041,870.5,3482,,,,
,2,0.141021,917.75,18355,,,,
,2,0.768563,1659.39,180874,,,,
LC3-puncta_LAMP1_batch-seg_24Feb21_010b_000_AP4E1-A_NSW3010_LC3-488_LAMP-594_basal_60X_007.nd2,1,1.65699,1116.52,262382,1,0.162174,508.478,11695
,1,0.0634593,902.333,8121,1,0.0916635,595.231,7738
,1,0.162174,898.739,20671,1,1.34675,620.524,118520
,1,0.40896,1135,65830,1,0.0987145,522.429,7314
,1,0.366654,1101.81,57294,1,1.72045,557.115,135936
,1,0.246786,1004.17,35146,1,0.824971,588.915,68903
,1,0.253837,1067.28,38422,1,0.345501,508.429,24913
,1,0.0141021,707,1414,1,0.500623,577.873,41029
,1,0.331399,959.596,45101,1,0.47947,533.603,36285
,1,0.112817,916.313,14661,1,1.04355,634.209,93863
,1,0.359603,853.627,43535,1,0.54293,530.597,40856
,1,0.0775614,785.727,8643,1,0.345501,508.306,24907
,1,1.38905,1476.5,290870,1,0.387807,496.782,27323
,1,0.303195,996.279,42840,1,0.126919,526.889,9484
,1,0.0423062,828.333,4970,1,0.430113,562.951,34340
,1,0.197429,911.286,25516,1,0.824971,542.034,63418
,1,0.225633,992.031,31745,1,1.33265,619.063,117003
,1,0.0705104,822.3,8223,1,0.81792,525.966,61012
,1,0.218582,912.129,28276,1,0.486521,793.42,54746
,1,0.00705104,770,770,1,3.01784,639.607,273752
,1,0.260888,930.838,34441,1,1.29739,608.467,111958
,1,0.218582,893.581,27701,1,7.64332,921.304,998694
,1,0.289092,922.585,37826,1,1.49482,672.245,142516
,1,0.458317,906.554,58926,1,5.40109,680.883,521556
,1,0.0564083,1041.63,8333,1,1.10701,634.433,99606
,1,0.0141021,769.5,1539,1,1.24098,605.972,106651
,1,0.944839,1436.6,192505,1,0.148072,615.952,12935
,1,0.0493572,842.429,5897,1,0.317297,675.311,30389
,1,0.451266,903.453,57821,1,372.675,781.457,4.13031e+07
,1,0.148072,855,17955,1,3.25758,658.19,304084
,1,0.0705104,758.6,7586,1,0.394858,762.929,42724
,1,0.592287,1114.61,93627,1,0.712155,594.772,60072
,1,0.874328,986.613,122340,1,1.08586,634.396,97697
,1,0.197429,1031.18,28873,1,24.178,718.254,2.46289e+06
,1,0.324348,966.63,44465,1,0.578185,601.976,49362
,1,0.112817,968.25,15492,1,2.67234,691.483,262072
,1,1.28329,1345.59,244898,1,0.47947,570.956,38825
,1,1.54418,1354.37,296606,1,0.472419,618.328,41428
,1,0.112817,769.938,12319,1,0.535879,545.197,41435
,1,0.155123,889.182,19562,1,18.925,725.813,1.94808e+06
,1,0.0775614,764.909,8414,1,0.310246,695.136,30586
,1,0.0282041,1012,4048,1,0.0705104,647.3,6473
,1,0.282041,911.65,36466,1,1.59353,663.881,150037
,1,1.0506,1442.04,214864,1,0.853175,600.041,72605
,1,0.211531,1137.87,34136,1,0.881379,689.592,86199
,1,0.0423062,776.667,4660,1,1.31149,669.613,124548
,1,0.373705,906.962,48069,1,5.31648,677.818,511075
,1,0.528828,914.227,68567,1,0.655746,659.677,61350
,1,0.232684,957.697,31604,1,0.641644,580.89,52861
,1,1.47367,1777.69,371538,1,0.549981,655.064,51095
,1,0.0564083,831.125,6649,1,0.909584,617.775,79693
,1,1.98134,1391.53,391021,1,1.34675,587.031,112123
,1,0.493572,930.729,65151,1,0.190378,623.37,16831
,1,0.592287,980.917,82397,1,0.472419,648.612,43457
,1,0.54293,966.39,74412,1,0.965992,530.956,72741
,1,0.472419,1071.72,71805,1,1.14227,552.451,89497
,1,1.12111,1525.3,242523,1,1.52302,553.759,119612
,1,1.0224,1301.01,188647,1,0.761512,503.065,54331
,1,0.239735,811.618,27595,1,0.423062,612.367,36742
,1,0.0634593,789.556,7106,1,0.521777,646.419,47835
,1,0.0705104,763,7630,1,1.17047,594.072,98616
,1,0.0282041,790.5,3162,1,3.37745,687.422,329275
,1,0.211531,837.767,25133,1,0.768563,627.239,68369
,1,0.169225,849.833,20396,1,0.451266,615.797,39411
,1,0.0211531,918,2754,1,1.24803,581.548,102934
,1,1.50187,1250.21,266295,1,1.31149,598.054,111238
,1,0.0282041,685.5,2742,1,2.19992,647.824,202121
,,,,,1,1.72045,661.582,161426
,,,,,1,1.16342,629.436,103857
,,,,,1,0.549981,609.897,47572
,,,,,1,0.803818,581.754,66320
,,,,,1,0.916635,603.723,78484
,,,,,1,1.44546,589.595,120867
,,,,,1,0.514726,541.644,39540
,,,,,1,1.13522,629.851,101406
,,,,,1,1.30444,668.043,123588
,,,,,1,0.627542,512.011,45569
LC3-puncta_LAMP1_batch-seg_24Feb21_010b_000_AP4E1-A_NSW3010_LC3-488_LAMP-594_basal_60X_008.nd2,1,0.0705104,741.2,7412,1,0.253837,559.056,20126
,1,0.345501,824.796,40415,1,1.58648,599.769,134948
,1,0.416011,900.22,53113,1,0.169225,601,14424
,1,0.27499,1029.31,40143,1,1.54418,616.068,134919
,1,0.260888,951.486,35205,1,0.296143,562.405,23621
,1,0.0564083,774.875,6199,1,0.105766,550.333,8255
,1,0.0141021,723.5,1447,1,0.169225,655.958,15743
,1,0.634593,1055.83,95025,1,0.112817,671.75,10748
,1,0.197429,843,23604,1,0.289092,600.195,24608
,1,0.0775614,776.545,8542,1,58.8409,652.974,5.44907e+06
,1,0.225633,948.063,30338,1,2.82041,582.53,233012
,1,0.0634593,763.333,6870,1,0.655746,567.269,52756
,1,0.0846124,1058.17,12698,1,1.69225,711.954,170869
,1,0.0141021,742,1484,1,0.211531,598.267,17948
,1,0.225633,814.438,26062,1,0.310246,598.886,26351
,1,0.0916635,802.077,10427,1,0.775614,570.464,62751
,1,0.47947,963.147,65494,1,0.218582,550.806,17075
,1,0.00705104,902,902,1,0.620491,571.08,50255
,1,0.148072,953.381,20021,1,0.126919,538.333,9690
,1,0.331399,1300.81,61138,1,0.211531,632.467,18974
,2,0.260888,793.189,29348,1,0.176276,582.96,14574
,2,0.401909,976.895,55683,1,3.29988,582.011,272381
,2,0.183327,941.962,24491,1,2.71465,620.99,239081
,2,0.211531,882.333,26470,1,1.07881,587.817,89936
,2,0.105766,802.733,12041,1,0.592287,520.881,43754
,2,0.00705104,792,792,1,6.30363,586.926,524712
,2,0.0564083,764.625,6117,1,4.97098,583.027,411034
,2,0.0141021,796,1592,1,0.923686,525.183,68799
,2,0.0423062,769.667,4618,1,0.282041,512.875,20515
,2,0.535879,1028.03,78130,1,0.430113,518.262,31614
,2,0.155123,940.545,20692,1,1.36085,545.964,105371
,2,0.155123,810.955,17841,1,0.733308,511.317,53177
,2,0.430113,996.967,60815,1,0.726257,540.388,55660
,2,0.190378,869,23463,1,0.416011,512.983,30266
