Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,1,0.965992,1077.01,147550,1,2.13646,554.759,168092
,1,2.63709,1172.21,438408,1,0.68395,535.268,51921
,2,0.0916635,854.615,11110,1,0.317297,477.533,21489
,2,0.0211531,811.667,2435,1,0.190378,579.852,15656
,2,0.0916635,754.462,9808,1,13.1995,628.611,1.17676e+06
,2,0.105766,723.933,10859,1,0.507675,491.861,35414
,,,,,1,1.72045,544.672,132900
,,,,,2,0.232684,571.879,18872
,,,,,2,8.54585,598.666,725583
,,,,,2,0.733308,484.25,50362
,,,,,2,0.564083,532.138,42571
,,,,,2,0.691001,570.816,55940
,,,,,2,1.62174,583.539,134214
,,,,,2,0.394858,493.268,27623
,,,,,2,1.17047,494.127,82025
,,,,,2,0.916635,500.738,65096
,,,,,2,0.112817,501.625,8026
,,,,,2,8.04523,563.849,643352
,,,,,2,2.74285,566.005,220176
,,,,,2,0.810869,530.104,60962
,,,,,2,1.42431,525.946,106241
,,,,,2,1.14932,509.571,83060
,,,,,2,0.416011,542.661,32017
,,,,,2,1.99544,539.41,152653
,,,,,2,0.655746,514.839,47880
,,,,,2,0.68395,513.876,49846
,,,,,2,0.789716,534,59808
,,,,,2,0.705104,546.79,54679
,,,,,2,0.592287,500.536,42045
,,,,,2,1.21278,541.116,93072
,,,,,2,1.60058,569.692,129320
,,,,,2,0.578185,550.329,45127
,,,,,2,0.54293,486.909,37492
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_009.nd2,1,0.0352552,787.4,3937,1,0.437164,528.242,32751
,1,0.00705104,931,931,1,0.176276,560.8,14020
,1,0.155123,935.591,20583,1,24.9325,680.881,2.40759e+06
,2,0.00705104,760,760,1,3.0672,542.097,235812
,2,0.0564083,857,6856,1,0.958941,502.706,68368
,2,0.176276,843.28,21082,1,0.740359,510.752,53629
,2,0.13397,813,15447,1,0.0846124,560.917,6731
,,,,,1,3.58193,616.925,313398
,,,,,1,0.768563,570.404,62174
,,,,,2,5.7889,709.313,582346
,,,,,2,23.071,618.84,2.02484e+06
,,,,,2,0.27499,555.308,21657
,,,,,2,9.15224,607.71,788807
,,,,,2,5.0979,583.246,421687
,,,,,2,6.56451,559.677,521059
,,,,,2,0.141021,651.4,13028
,,,,,2,0.451266,481.172,30795
,,,,,2,0.486521,498.333,34385
,,,,,2,1.09291,632.548,98045
,,,,,2,1.51597,522.06,112243
,,,,,2,2.15762,593.82,181709
,,,,,2,6.75489,665.705,637745
,,,,,2,0.88843,525.421,66203
,,,,,2,0.754461,490.458,52479
,,,,,2,0.980094,501.626,69726
,,,,,2,0.33845,501.271,24061
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_010.nd2,1,0.0916635,793.846,10320,1,5.39404,605.707,463366
,1,0.0987145,733.786,10273,1,5.97928,610.499,517703
,2,4.7524,2100.37,1.41565e+06,1,2.56658,577.063,210051
,2,0.0423062,839.333,5036,1,85.8464,611.175,7.44105e+06
,2,0.0705104,964.7,9647,1,2.03775,551.917,159504
,2,0.0916635,834.769,10852,1,0.458317,480.477,31231
,2,0.0987145,905.643,12679,1,0.740359,493.676,51836
,,,,,1,0.40896,468.034,27146
,,,,,1,1.53713,557.665,121571
,,,,,1,2.21403,553.175,173697
,,,,,1,0.860226,512.311,62502
,,,,,1,0.267939,489.789,18612
,,,,,2,1.20573,637.825,109068
,,,,,2,0.634593,499.944,44995
,,,,,2,76.9762,645.985,7.05222e+06
,,,,,2,0.655746,498.086,46322
,,,,,2,0.514726,529.808,38676
,,,,,2,0.366654,534.942,27817
,,,,,2,0.980094,530.317,73714
,,,,,2,0.881379,546.232,68279
,,,,,2,0.535879,564.092,42871
,,,,,2,27.8375,643.327,2.53985e+06
,,,,,2,0.47947,577.397,39263
,,,,,2,0.437164,506.597,31409
,,,,,2,0.317297,539.133,24261
,,,,,2,1.7134,559.642,135993
,,,,,2,0.958941,498.515,67798
